name	id_mk	id_recipe	level	id_item	count	mp_cost	success_rate	materials_cnt	materials_extra	materials_m[0]_id	materials_m[0]_cnt	materials_m[1]_id	materials_m[1]_cnt	materials_m[2]_id	materials_m[2]_cnt	materials_m[3]_id	materials_m[3]_cnt	materials_m[4]_id	materials_m[4]_cnt	materials_m[5]_id	materials_m[5]_cnt	materials_m[6]_id	materials_m[6]_cnt	materials_m[7]_id	materials_m[7]_cnt
a,mk_angel_slayer_i\0	632	6887	9	6367	1	225	60	6	1	6887	1	6691	10	34990	5474	1888	415	1462	183	2134	28				
a,mk_angel_slayer_ii\0	633	6888	9	6367	1	225	100	6	1	6888	1	6691	10	34990	8894	1888	674	1462	297	2134	45				
a,mk_shining_bow_i\0	634	6889	9	6368	1	225	60	6	0	6889	1	6692	10	34990	5856	1888	444	1462	196	2134	30				
a,mk_shining_bow_ii\0	635	6890	9	6368	1	225	100	6	0	6890	1	6692	10	34990	9760	1888	740	1462	326	2134	49				
a,mk_dragon_hunter_axe_i\0	636	6891	9	6369	1	225	60	6	1	6891	1	6693	10	34990	5474	1888	415	1462	183	2134	28				
a,mk_dragon_hunter_axe_ii\0	637	6892	9	6369	1	225	100	6	1	6892	1	6693	10	34990	8894	1888	674	1462	297	2134	45				
a,mk_saint_spear_i\0	638	6893	9	6370	1	225	60	6	1	6893	1	6694	10	34990	5474	1888	415	1462	183	2134	28				
a,mk_saint_spear_ii\0	639	6894	9	6370	1	225	100	6	1	6894	1	6694	10	34990	8894	1888	674	1462	297	2134	45				
a,mk_demon_splinter_i\0	640	6895	9	6371	1	225	60	6	1	6895	1	6695	10	34990	5474	1888	415	1462	183	2134	28				
a,mk_demon_splinter_ii\0	641	6896	9	6371	1	225	100	6	1	6896	1	6695	10	34990	8894	1888	674	1462	297	2134	45				
a,mk_heavens_divider_i\0	642	6897	9	6372	1	225	60	6	1	6897	1	6696	10	34990	5474	1888	415	1462	183	2134	28				
a,mk_heavens_divider_ii\0	643	6898	9	6372	1	225	100	6	1	6898	1	6696	10	34990	8894	1888	674	1462	297	2134	45				
a,mk_arcana_mace_i\0	644	6899	9	6579	1	225	60	6	1	6899	1	6697	10	34990	5474	1888	415	1462	183	2134	28				
a,mk_arcana_mace_ii\0	645	6900	9	6579	1	225	100	6	1	6900	1	6697	10	34990	8894	1888	674	1462	297	2134	45				
a,mk_sealed_sanddragon's_earing_i\0	646	6847	9	6724	1	225	70	6	1	6847	1	6698	10	34992	1210	1888	37	1462	17	2134	3				
a,mk_sealed_sanddragon's_earing_ii\0	647	6848	9	6724	1	225	100	6	1	6848	1	6698	10	34992	1701	1888	52	1462	23	2134	4				
a,mk_sealed_ring_of_aurakyria_i\0	648	6849	9	6725	1	225	70	6	1	6849	1	6699	10	34992	807	1888	25	1462	11	2134	2				
a,mk_sealed_ring_of_aurakyria_ii\0	649	6850	9	6725	1	225	100	6	1	6850	1	6699	10	34992	1134	1888	35	1462	16	2134	3				
a,mk_sealed_dragon_necklace_i\0	650	6851	9	6726	1	225	70	6	1	6851	1	6700	10	34992	1614	1888	49	1462	22	2134	4				
a,mk_sealed_dragon_necklace_ii\0	651	6852	9	6726	1	225	100	6	1	6852	1	6700	10	34992	2268	1888	69	1462	31	2134	5				
a,mk_sealed_imperial_crusader_armor_i\0	652	6853	9	6674	1	225	60	6	0	6853	1	6701	10	34991	3835	1888	117	1462	52	2134	8				
a,mk_sealed_imperial_crusader_armor_ii\0	653	6854	9	6674	1	225	100	6	0	6854	1	6701	10	34991	6391	1888	194	1462	86	2134	13				
a,mk_sealed_imperial_crusader_gaiters_i\0	654	6855	9	6675	1	225	60	6	1	6855	1	6702	10	34991	2557	1888	78	1462	35	2134	6				
a,mk_sealed_imperial_crusader_gaiters_ii\0	655	6856	9	6675	1	225	100	6	1	6856	1	6702	10	34991	4154	1888	126	1462	56	2134	9				
a,mk_sealed_imperial_crusader_gauntlet_i\0	656	6857	9	6676	1	225	60	6	1	6857	1	6703	10	34991	1023	1888	31	1462	14	2134	3				
a,mk_sealed_imperial_crusader_gauntlet_ii\0	657	6858	9	6676	1	225	100	6	1	6858	1	6703	10	34991	1662	1888	51	1462	23	2134	4				
a,mk_sealed_imperial_crusader_boots_i\0	658	6859	9	6677	1	225	60	6	1	6859	1	6704	10	34991	1023	1888	31	1462	14	2134	3				
a,mk_sealed_imperial_crusader_boots_ii\0	659	6860	9	6677	1	225	100	6	1	6860	1	6704	10	34991	1662	1888	51	1462	23	2134	4				
a,mk_sealed_imperial_crusader_shield_i\0	660	6861	9	6678	1	225	60	6	1	6861	1	6705	10	34991	1074	1888	33	1462	15	2134	3				
a,mk_sealed_imperial_crusader_shield_ii\0	661	6862	9	6678	1	225	100	6	1	6862	1	6705	10	34991	1745	1888	53	1462	24	2134	4				
a,mk_sealed_imperial_crusader_helmet_i\0	662	6863	9	6679	1	225	60	6	1	6863	1	6706	10	34991	1534	1888	47	1462	21	2134	4				
a,mk_sealed_imperial_crusader_helmet_ii\0	663	6864	9	6679	1	225	100	6	1	6864	1	6706	10	34991	2493	1888	76	1462	34	2134	5				
a,mk_sealed_draconic_leather_armor_i\0	664	6865	9	6680	1	225	60	6	0	6865	1	6707	10	34991	4674	1888	142	1462	63	2134	10				
a,mk_sealed_draconic_leather_armor_ii\0	665	6866	9	6680	1	225	100	6	0	6866	1	6707	10	34991	7789	1888	237	1462	104	2134	16				
a,mk_sealed_draconic_leather_gloves_i\0	666	6867	9	6681	1	225	60	6	1	6867	1	6708	10	34991	1023	1888	31	1462	14	2134	3				
a,mk_sealed_draconic_leather_gloves_ii\0	667	6868	9	6681	1	225	100	6	1	6868	1	6708	10	34991	1662	1888	51	1462	23	2134	4				
a,mk_sealed_draconic_leather_boots_i\0	668	6869	9	6682	1	225	60	6	1	6869	1	6709	10	34991	1023	1888	31	1462	14	2134	3				
a,mk_sealed_draconic_leather_boots_ii\0	669	6870	9	6682	1	225	100	6	1	6870	1	6709	10	34991	1662	1888	51	1462	23	2134	4				
a,mk_sealed_draconic_leather_helmet_i\0	670	6871	9	6683	1	225	60	6	1	6871	1	6710	10	34991	1534	1888	47	1462	21	2134	4				
a,mk_sealed_draconic_leather_helmet_ii\0	671	6872	9	6683	1	225	100	6	1	6872	1	6710	10	34991	2493	1888	76	1462	34	2134	5				
a,mk_sealed_major_arcana_robe_i\0	672	6873	9	6684	1	225	60	6	0	6873	1	6711	10	34991	4674	1888	142	1462	63	2134	10				
a,mk_sealed_major_arcana_robe_ii\0	673	6874	9	6684	1	225	100	6	0	6874	1	6711	10	34991	7789	1888	237	1462	104	2134	16				
a,mk_sealed_major_arcana_gloves_i\0	674	6875	9	6685	1	225	60	6	1	6875	1	6712	10	34991	1023	1888	31	1462	14	2134	3				
a,mk_sealed_major_arcana_gloves_ii\0	675	6876	9	6685	1	225	100	6	1	6876	1	6712	10	34991	1662	1888	51	1462	23	2134	4				
a,mk_sealed_major_arcana_boots_i\0	676	6877	9	6686	1	225	60	6	1	6877	1	6713	10	34991	1023	1888	31	1462	14	2134	3				
a,mk_sealed_major_arcana_boots_ii\0	677	6878	9	6686	1	225	100	6	1	6878	1	6713	10	34991	1662	1888	51	1462	23	2134	4				
a,mk_sealed_major_arcana_hood_i\0	678	6879	9	6687	1	225	60	6	1	6879	1	6714	10	34991	1534	1888	47	1462	21	2134	4				
a,mk_sealed_major_arcana_hood_ii\0	679	6880	9	6687	1	225	100	6	1	6880	1	6714	10	34991	2493	1888	76	1462	34	2134	5				
a,mk_fish_oil_average\0	680	6920	2	6909	1	75	100	1	0	6908	4														
a,mk_fish_oil_high\0	681	6921	3	6910	1	99	100	1	0	6909	4														
a,mk_party_mask\0	682	6922	4	5808	1	138	100	5	0	6922	1	6904	10	34991	250	1879	42	34994	1000						
a,mk_hair_pin_of_lady\0	683	6923	4	6844	1	138	100	5	0	6923	1	6905	10	34991	250	1879	42	34994	1000						
a,mk_eye_bandage_of_pirate\0	684	6924	4	6845	1	138	100	5	0	6924	1	6906	10	34991	250	1879	42	34994	1000						
a,mk_monocle\0	685	6925	4	6846	1	138	100	5	0	6925	1	6907	10	34991	250	1879	42	34994	1000						
a,mk_lesser_healing_potion\0	686	6926	1	1060	1	30	100	1	0	6908	2														
a,mk_healing_potion\0	687	6927	2	1061	1	90	100	2	0	6908	2	6911	1												
a,mk_greater_healing_potion\0	688	6928	5	1539	1	150	100	2	0	6908	3	6911	3												
a,mk_antidote\0	689	6929	1	1831	1	45	100	1	0	6908	2														
a,mk_advanced_antidote\0	690	6930	2	1832	1	90	100	1	0	6908	3														
a,mk_bandage\0	691	6931	1	1833	1	45	100	1	0	6908	2														
a,mk_emergency_dressing\0	692	6932	2	1834	1	90	100	1	0	6908	3														
a,mk_quick_step_potion\0	693	6933	1	734	1	60	100	2	0	6908	4	6911	4												
a,mk_swift_attack_potion\0	694	6934	1	735	1	60	100	2	0	6908	5	6911	9												
a,mk_adv_quick_step_potion\0	695	6935	3	1374	1	120	100	2	0	6909	4	6911	7												
a,mk_adv_swift_attack_potion\0	696	6936	3	1375	1	120	100	2	0	6909	10	6911	12												
a,mk_potion_of_acumen2\0	697	6937	1	6035	1	60	100	2	0	6908	10	6911	7												
a,mk_potion_of_acumen3\0	698	6938	3	6036	1	120	100	2	0	6909	10	6911	12												
a,mk_bighead_potion\0	699	6939	2	5234	1	96	100	3	0	6939	1	6909	10	6911	28										
a,mk_masktype_a_potion\0	700	6940	3	5235	1	114	100	4	0	6940	1	6909	6	6911	50	6912	15								
a,mk_masktype_b_potion\0	701	6941	3	5236	1	114	100	4	0	6941	1	6909	6	6911	50	6912	15								
a,mk_masktype_c_potion\0	702	6942	3	5237	1	114	100	4	0	6942	1	6909	6	6911	50	6912	15								
a,mk_haircolor_a_potion\0	703	6943	3	5238	1	114	100	4	0	6943	1	6909	6	6911	50	6912	15								
a,mk_haircolor_b_potion\0	704	6944	3	5239	1	114	100	4	0	6944	1	6909	6	6911	50	6912	15								
a,mk_haircolor_c_potion\0	705	6945	3	5240	1	114	100	4	0	6945	1	6909	6	6911	50	6912	15								
a,mk_haircolor_d_potion\0	706	6946	3	5241	1	114	100	4	0	6946	1	6909	6	6911	50	6912	15								
a,mk_hairstyle_a_potion\0	707	6947	3	5242	1	114	100	4	0	6947	1	6909	6	6911	50	6912	15								
a,mk_hairstyle_b_potion\0	708	6948	3	5243	1	114	100	4	0	6948	1	6909	6	6911	50	6912	15								
a,mk_hairstyle_c_potion\0	709	6949	3	5244	1	114	100	4	0	6949	1	6909	6	6911	50	6912	15								
a,mk_hairstyle_d_potion\0	710	6950	3	5245	1	114	100	4	0	6950	1	6909	6	6911	50	6912	15								
a,mk_hairstyle_e_potion\0	711	6951	3	5246	1	114	100	4	0	6951	1	6909	6	6911	50	6912	15								
a,mk_hairstyle_f_potion\0	712	6952	3	5247	1	114	100	4	0	6952	1	6909	6	6911	50	6912	15								
a,mk_hairstyle_g_potion\0	713	6953	3	5248	1	114	100	4	0	6953	1	6909	6	6911	50	6912	15								
a,mk_dye_s1c1_d\0	714	6954	4	4469	1	126	100	4	0	6954	1	6909	10	6915	70	6916	10								
a,mk_dye_s1d1_d\0	715	6955	4	4470	1	126	100	4	0	6955	1	6909	10	6915	70	6916	10								
a,mk_dye_c1s1_d\0	716	6956	4	4471	1	126	100	4	0	6956	1	6909	10	6915	70	6916	10								
a,mk_dye_c1d1_d\0	717	6957	4	4472	1	126	100	4	0	6957	1	6909	10	6915	70	6916	10								
a,mk_dye_d1s1_d\0	718	6958	4	4473	1	126	100	4	0	6958	1	6909	10	6915	70	6916	10								
a,mk_dye_d1c1_d\0	719	6959	4	4474	1	126	100	4	0	6959	1	6909	10	6915	70	6916	10								
a,mk_dye_i1m1_d\0	720	6960	4	4475	1	126	100	4	0	6960	1	6909	10	6915	70	6916	10								
a,mk_dye_i1w1_d\0	721	6961	4	4476	1	126	100	4	0	6961	1	6909	10	6915	70	6916	10								
a,mk_dye_m1i1_d\0	722	6962	4	4477	1	126	100	4	0	6962	1	6909	10	6915	70	6916	10								
a,mk_dye_m1w1_d\0	723	6963	4	4478	1	126	100	4	0	6963	1	6909	10	6915	70	6916	10								
a,mk_dye_w1i1_d\0	724	6964	4	4479	1	126	100	4	0	6964	1	6909	10	6915	70	6916	10								
a,mk_dye_w1m1_d\0	725	6965	4	4480	1	126	100	4	0	6965	1	6909	10	6915	70	6916	10								
a,mk_dye_s1c1_c\0	726	6966	4	4553	1	138	100	4	0	6966	1	6910	5	6915	90	6916	15								
a,mk_dye_s1d1_c\0	727	6967	4	4554	1	138	100	4	0	6967	1	6910	5	6915	90	6916	15								
a,mk_dye_c1s1_c\0	728	6968	4	4555	1	138	100	4	0	6968	1	6910	5	6915	90	6916	15								
a,mk_dye_c1c1_c\0	729	6969	4	4556	1	138	100	4	0	6969	1	6910	5	6915	90	6916	15								
a,mk_dye_d1s1_c\0	730	6970	4	4557	1	138	100	4	0	6970	1	6910	5	6915	90	6916	15								
a,mk_dye_d1c1_c\0	731	6971	4	4558	1	138	100	4	0	6971	1	6910	5	6915	90	6916	15								
a,mk_dye_i1m1_c\0	732	6972	4	4559	1	138	100	4	0	6972	1	6910	5	6915	90	6916	15								
a,mk_dye_i1w1_c\0	733	6973	4	4560	1	138	100	4	0	6973	1	6910	5	6915	90	6916	15								
a,mk_dye_m1i1_c\0	734	6974	4	4561	1	138	100	4	0	6974	1	6910	5	6915	90	6916	15								
a,mk_dye_m1w1_c\0	735	6975	4	4562	1	138	100	4	0	6975	1	6910	5	6915	90	6916	15								
a,mk_dye_w1i1_c\0	736	6976	4	4563	1	138	100	4	0	6976	1	6910	5	6915	90	6916	15								
a,mk_dye_w1m1_c\0	737	6977	4	4564	1	138	100	4	0	6977	1	6910	5	6915	90	6916	15								
a,mk_dye_s2c2_c\0	738	6978	5	4589	1	147	100	4	0	6978	1	6910	7	6915	98	6916	22								
a,mk_dye_s2d2_c\0	739	6979	5	4590	1	147	100	4	0	6979	1	6910	7	6915	98	6916	22								
a,mk_dye_c2s2_c\0	740	6980	5	4591	1	147	100	4	0	6980	1	6910	7	6915	98	6916	22								
a,mk_dye_c2c2_c\0	741	6981	5	4592	1	147	100	4	0	6981	1	6910	7	6915	98	6916	22								
a,mk_dye_d2s2_c\0	742	6982	5	4593	1	147	100	4	0	6982	1	6910	7	6915	98	6916	22								
a,mk_dye_d2c2_c\0	743	6983	5	4594	1	147	100	4	0	6983	1	6910	7	6915	98	6916	22								
a,mk_dye_i2m2_c\0	744	6984	5	4595	1	147	100	4	0	6984	1	6910	7	6915	98	6916	22								
a,mk_dye_i2w2_c\0	745	6985	5	4596	1	147	100	4	0	6985	1	6910	7	6915	98	6916	22								
a,mk_dye_m2i2_c\0	746	6986	5	4597	1	147	100	4	0	6986	1	6910	7	6915	98	6916	22								
a,mk_dye_m2w2_c\0	747	6987	5	4598	1	147	100	4	0	6987	1	6910	7	6915	98	6916	22								
a,mk_dye_w2i2_c\0	748	6988	5	4599	1	147	100	4	0	6988	1	6910	7	6915	98	6916	22								
a,mk_dye_w2m2_c\0	749	6989	5	4600	1	147	100	4	0	6989	1	6910	7	6915	98	6916	22								
a,mk_dye_s3c3_c\0	750	6990	5	4601	1	156	100	4	0	6990	1	6910	12	6915	130	6916	40								
a,mk_dye_s3d3_c\0	751	6991	5	4602	1	156	100	4	0	6991	1	6910	12	6915	130	6916	40								
a,mk_dye_c3s3_c\0	752	6992	5	4603	1	156	100	4	0	6992	1	6910	12	6915	130	6916	40								
a,mk_dye_c3c3_c\0	753	6993	5	4604	1	156	100	4	0	6993	1	6910	12	6915	130	6916	40								
a,mk_dye_d3s3_c\0	754	6994	5	4605	1	156	100	4	0	6994	1	6910	12	6915	130	6916	40								
a,mk_dye_d3c3_c\0	755	6995	5	4606	1	156	100	4	0	6995	1	6910	12	6915	130	6916	40								
a,mk_dye_i3m3_c\0	756	6996	5	4607	1	156	100	4	0	6996	1	6910	12	6915	130	6916	40								
a,mk_dye_i3w3_c\0	757	6997	5	4608	1	156	100	4	0	6997	1	6910	12	6915	130	6916	40								
a,mk_dye_m3i3_c\0	758	6998	5	4609	1	156	100	4	0	6998	1	6910	12	6915	130	6916	40								
a,mk_dye_m3w3_c\0	759	6999	5	4610	1	156	100	4	0	6999	1	6910	12	6915	130	6916	40								
a,mk_dye_w3i3_c\0	760	7000	5	4611	1	156	100	4	0	7000	1	6910	12	6915	130	6916	40								
a,mk_dye_w3m3_c\0	761	7001	5	4612	1	156	100	4	0	7001	1	6910	12	6915	130	6916	40								
a,mk_dye_s4c4_c\0	762	7002	6	4613	1	168	100	4	0	7002	1	6910	16	6915	230	6916	60								
a,mk_dye_s4d4_c\0	763	7003	6	4614	1	168	100	4	0	7003	1	6910	16	6915	230	6916	60								
a,mk_dye_c4s4_c\0	764	7004	6	4615	1	168	100	4	0	7004	1	6910	16	6915	230	6916	60								
a,mk_dye_c4c4_c\0	765	7005	6	4616	1	168	100	4	0	7005	1	6910	16	6915	230	6916	60								
a,mk_dye_d4s4_c\0	766	7006	6	4617	1	168	100	4	0	7006	1	6910	16	6915	230	6916	60								
a,mk_dye_d4c4_c\0	767	7007	6	4618	1	168	100	4	0	7007	1	6910	16	6915	230	6916	60								
a,mk_dye_i4m4_c\0	768	7008	6	4619	1	168	100	4	0	7008	1	6910	16	6915	230	6916	60								
a,mk_dye_i4w4_c\0	769	7009	6	4620	1	168	100	4	0	7009	1	6910	16	6915	230	6916	60								
a,mk_dye_m4i4_c\0	770	7010	6	4621	1	168	100	4	0	7010	1	6910	16	6915	230	6916	60								
a,mk_dye_m4w4_c\0	771	7011	6	4622	1	168	100	4	0	7011	1	6910	16	6915	230	6916	60								
a,mk_dye_w4i4_c\0	772	7012	6	4623	1	168	100	4	0	7012	1	6910	16	6915	230	6916	60								
a,mk_dye_w4m4_c\0	773	7013	6	4624	1	168	100	4	0	7013	1	6910	16	6915	230	6916	60								
a,mk_draconic_bow_i\0	774	7580	9	7575	1	225	60	6	1	7580	1	7579	10	34990	5474	1888	415	1462	183	2134	28				
a,mk_draconic_bow_ii\0	775	7581	9	7575	1	225	100	6	1	7581	1	7579	10	34990	8894	1888	674	1462	297	2134	45				
a,mk_racoon_ear\0	776	7689	4	7680	1	138	100	5	0	7689	1	7684	10	34991	250	1879	42	34994	1000						
a,mk_outlaw_eyepatch\0	777	7690	4	7681	1	138	100	5	0	7690	1	7685	10	34991	250	1879	42	34994	1000						
a,mk_maidens_hairpin\0	778	7691	4	7682	1	138	100	5	0	7691	1	7686	10	34991	250	1879	42	34994	1000						
a,mk_rabbit_ear\0	779	7692	4	7683	1	138	100	5	0	7692	1	7687	10	34991	250	1879	42	34994	1000						
a,mk_cat_ear\0	780	7693	4	6843	1	138	100	5	0	7693	1	7688	10	34991	250	1879	42	34994	1000						
a,mk_forget_me_not_hairpin\0	781	7699	4	7695	1	138	100	5	0	7699	1	7697	10	34991	250	1879	42	34994	1000						
a,mk_daisy_hairpin\0	782	7700	4	7696	1	138	100	5	0	7700	1	7698	10	34991	250	1879	42	34994	1000						
a,mk_iron_sword\0	783	8294	2	7880	1	84	100	6	0	8294	1	8327	10	34990	89	1879	37	1458	68	2130	45				
a,mk_sword_of_priest\0	784	8301	2	7885	1	84	100	6	0	8301	1	8332	10	34990	89	1879	37	1458	68	2130	45				
a,mk_giants_sword\0	785	8295	3	7881	1	120	100	6	0	8295	1	8328	10	34990	301	1879	126	1458	232	2130	151				
a,mk_sword_of_magic_fog\0	786	8302	3	7886	1	120	100	6	0	8302	1	8333	10	34990	301	1879	126	1458	232	2130	151				
a,mk_mace_of_priest\0	787	8307	3	7890	1	120	100	6	0	8307	1	8337	10	34990	301	1879	126	1458	232	2130	151				
a,mk_giants_hammer\0	788	8317	3	7896	1	120	100	6	0	8317	1	8343	10	34990	301	1879	126	1458	232	2130	151				
a,mk_sword_of_paagrio\0	789	8296	5	7882	1	156	100	6	0	8296	1	8329	10	34990	926	1879	386	1459	155	2131	155				
a,mk_horn_of_karik\0	790	8319	5	7898	1	156	100	6	0	8319	1	8345	10	34990	926	1879	386	1459	155	2131	155				
a,mk_mystery_sword\0	791	8303	4	7887	1	138	100	6	0	8303	1	8334	10	34990	494	1879	206	1459	83	2131	83				
a,mk_sword_of_eclipse\0	792	8304	6	7888	1	165	100	6	0	8304	1	8335	10	34990	1320	1879	550	1459	220	2131	220				
a,mk_eclipse_axe\0	793	8308	6	7891	1	165	100	6	0	8308	1	8338	10	34990	1320	1879	550	1459	220	2131	220				
a,mk_spell_breaker_i\0	794	8310	6	7892	1	174	60	6	1	8310	1	8339	10	34990	856	1888	65	1460	48	2132	43				
a,mk_spell_breaker_ii\0	795	8309	6	7892	1	174	100	6	1	8309	1	8339	10	34990	1390	1888	106	1460	78	2132	70				
a,mk_ice_storm_hammer_i\0	796	8322	6	7900	1	174	60	6	1	8322	1	8347	10	34990	856	1888	65	1460	48	2132	43				
a,mk_ice_storm_hammer_ii\0	797	8321	6	7900	1	174	100	6	1	8321	1	8347	10	34990	1390	1888	106	1460	78	2132	70				
a,mk_tears_of_wizard_i\0	798	8306	7	7889	1	183	60	6	1	8306	1	8336	10	34990	1292	1888	98	1460	72	2132	65				
a,mk_tears_of_wizard_ii\0	799	8305	7	7889	1	183	100	6	1	8305	1	8336	10	34990	2100	1888	160	1460	117	2132	105				
a,mk_bone_of_kaim_vanul_i\0	800	8312	7	7893	1	183	60	6	1	8312	1	8340	10	34990	1292	1888	98	1460	72	2132	65				
a,mk_bone_of_kaim_vanul_ii\0	801	8311	7	7893	1	183	100	6	1	8311	1	8340	10	34990	2100	1888	160	1460	117	2132	105				
a,mk_star_buster_i\0	802	8324	7	7901	1	183	60	6	1	8324	1	8348	10	34990	1292	1888	98	1460	72	2132	65				
a,mk_star_buster_ii\0	803	8323	7	7901	1	183	100	6	1	8323	1	8348	10	34990	2100	1888	160	1460	117	2132	105				
a,mk_eye_of_soul_i\0	804	8314	7	7894	1	192	60	6	1	8314	1	8341	10	34990	1805	1888	137	1461	73	2133	31				
a,mk_eye_of_soul_ii\0	805	8313	7	7894	1	192	100	6	1	8313	1	8341	10	34990	2933	1888	223	1461	118	2133	49				
a,mk_dragon_flame_head_i\0	806	8316	8	7895	1	201	60	6	1	8316	1	8342	10	34990	2655	1888	202	1461	107	2133	45				
a,mk_dragon_flame_head_ii\0	807	8315	8	7895	1	201	100	6	1	8315	1	8342	10	34990	4315	1888	327	1461	173	2133	72				
a,mk_doom_crusher_i\0	808	8326	8	7902	1	201	60	6	1	8326	1	8349	10	34990	2655	1888	202	1461	107	2133	45				
a,mk_doom_crusher_ii\0	809	8325	8	7902	1	201	100	6	1	8325	1	8349	10	34990	4315	1888	327	1461	173	2133	72				
a,mk_guardians_sword_i\0	810	8298	7	7883	1	183	60	6	1	8298	1	8330	10	34990	1292	1888	98	1460	72	2132	65				
a,mk_guardians_sword_ii\0	811	8297	7	7883	1	183	100	6	1	8297	1	8330	10	34990	2100	1888	160	1460	117	2132	105				
a,mk_hammer_of_destroyer_i\0	812	8487	7	7899	1	192	60	6	1	8487	1	8346	10	34990	1805	1888	137	1461	73	2133	31				
a,mk_hammer_of_destroyer_ii\0	813	8320	7	7899	1	192	100	6	1	8320	1	8346	10	34990	2933	1888	223	1461	118	2133	49				
a,mk_inferno_master_i\0	814	8300	7	7884	1	192	60	6	1	8300	1	8331	10	34990	1805	1888	137	1461	73	2133	31				
a,mk_inferno_master_ii\0	815	8299	7	7884	1	192	100	6	1	8299	1	8331	10	34990	2933	1888	223	1461	118	2133	49				
a,mk_dwarven_hammer\0	816	8318	6	7897	1	165	100	6	0	8318	1	8344	10	34990	1320	1879	550	1459	220	2131	220				
a,mk_horn_of_reddevil\0	817	8370	4	8187	1	138	100	2	0	8370	1	8376	10												
a,mk_wing_of_little_angel\0	818	8371	4	8188	1	138	100	5	0	8371	1	8377	10	34991	250	1879	42	34994	1000						
a,mk_feeler_of_fairy\0	819	8372	4	8189	1	138	100	5	0	8372	1	8378	10	34991	250	1879	42	34994	1000						
a,mk_party_hat_i\0	820	8365	6	8184	1	168	70	5	0	8365	1	8373	10	34991	700	1879	117	34994	2800						
a,mk_party_hat_ii\0	821	8364	6	8184	1	168	100	5	0	8364	1	8373	10	34991	1000	1879	167	34994	4000						
a,mk_chaperon_of_dresser_i\0	822	8367	6	8185	1	168	70	5	0	8367	1	8374	10	34991	700	1879	117	34994	2800						
a,mk_chaperon_of_dresser_ii\0	823	8366	6	8185	1	168	100	5	0	8366	1	8374	10	34991	1000	1879	167	34994	4000						
a,mk_goggle_of_artisan_i\0	824	8369	6	8186	1	168	70	5	0	8369	1	8375	10	34991	700	1879	117	34994	2800						
a,mk_goggle_of_artisan_ii\0	825	8368	6	8186	1	168	100	5	0	8368	1	8375	10	34991	1000	1879	167	34994	4000						
a,mk_elixir_of_life_none\0	826	8640	1	8622	10	10	100	2	0	1785	40	8658	20												
a,mk_elixir_of_life_d\0	827	8641	2	8623	10	30	100	2	0	1785	130	8658	20												
a,mk_elixir_of_life_c\0	828	8642	3	8624	10	50	100	2	0	1785	280	8658	20												
a,mk_elixir_of_life_b\0	829	8643	4	8625	10	80	100	2	0	1785	380	8658	50												
a,mk_elixir_of_life_a\0	830	8644	5	8626	10	110	100	2	0	1785	480	8658	50												
a,mk_elixir_of_life_s\0	831	8645	6	8627	10	150	100	2	0	1785	580	8658	50												
a,mk_elixir_of_mental_none\0	832	8646	1	8628	10	10	100	2	0	3031	30	8658	20												
a,mk_elixir_of_mental_d\0	833	8647	2	8629	10	30	100	2	0	3031	80	8658	20												
a,mk_elixir_of_mental_c\0	834	8648	3	8630	10	50	100	2	0	3031	210	8658	30												
a,mk_elixir_of_mental_b\0	835	8649	4	8631	10	80	100	3	0	3031	260	4043	1	8658	60										
a,mk_elixir_of_mental_a\0	836	8650	5	8632	10	110	100	3	0	3031	315	4043	2	8658	60										
a,mk_elixir_of_mental_s\0	837	8651	6	8633	10	150	100	3	0	3031	360	4043	3	8658	60										
a,mk_elixir_of_combative_none\0	838	8652	1	8634	10	10	100	2	0	1785	20	8658	10												
a,mk_elixir_of_combative_d\0	839	8653	2	8635	10	30	100	2	0	1785	50	8658	15												
a,mk_elixir_of_combative_c\0	840	8654	3	8636	10	50	100	2	0	1785	110	8658	25												
a,mk_elixir_of_combative_b\0	841	8655	4	8637	10	80	100	2	0	1785	140	8658	50												
a,mk_elixir_of_combative_a\0	842	8656	5	8638	10	110	100	2	0	1785	180	8658	50												
a,mk_elixir_of_combative_s\0	843	8657	6	8639	10	150	100	2	0	1785	220	8658	50												
a,mk_sirr_blade_i\0	844	8690	8	8678	1	210	60	6	1	8690	1	8712	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_sirr_blade_ii\0	845	8691	8	8678	1	210	100	6	1	8691	1	8712	10	34990	5610	1888	425	1461	225	2133	94				
a,mk_sword_of_ipos_i\0	846	8692	8	8679	1	210	60	6	1	8692	1	8713	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_sword_of_ipos_ii\0	847	8693	8	8679	1	210	100	6	1	8693	1	8713	10	34990	5610	1888	425	1461	225	2133	94				
a,mk_barakiel_axe_i\0	848	8694	8	8680	1	210	60	6	1	8694	1	8714	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_barakiel_axe_ii\0	849	8695	8	8680	1	210	100	6	1	8695	1	8714	10	34990	5610	1888	425	1461	225	2133	94				
a,mk_tuning_fork_of_behemoth_i\0	850	8696	8	8681	1	210	60	6	1	8696	1	8715	10	34990	3452	1888	262	1461	139	2133	58				
a,mk_tuning_fork_of_behemoth_ii\0	851	8697	8	8681	1	210	100	6	1	8697	1	8715	10	34990	5610	1888	425	1461	225	2133	94				
