tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt0	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt1	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	SAKI_UNK	UNKNOWN_TABLE[0]	UNKNOWN_TABLE[1]	UNKNOWN_TABLE[2]	UNKNOWN_TABLE[3]	UNKNOWN_TABLE[4]	UNKNOWN_TABLE[5]	UNKNOWN_TABLE[6]	UNKNOWN_TABLE[7]	UNKNOWN_TABLE[8]	UNKNOWN_TABLE[9]	UNKNOWN_TABLE[10]	UNKNOWN_TABLE[11]	UNKNOWN_TABLE[12]	UNKNOWN_TABLE[13]	quest_x	quest_y	quest_z	cnt2	quest_x_1	quest_y_1	quest_z_1	quest_x_2	quest_y_2	quest_z_2	quest_x_3	quest_y_3	quest_z_3	quest_x_4	quest_y_4	quest_z_4	quest_x_5	quest_y_5	quest_z_5	quest_x_6	quest_y_6	quest_z_6	quest_x_7	quest_y_7	quest_z_7	quest_x_8	quest_y_8	quest_z_8	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_VAL[5]	UNK_VAL[6]	UNK_VAL[7]	UNK_2	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id[0]	contact_npc_id[1]	contact_npc_id[2]	contact_npc_id[3]	contact_npc_id[4]	contact_npc_id[5]	contact_npc_id[6]	contact_npc_id[7]	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	req_class[69]	req_class[70]	cnt4	req_item[0]	req_item[1]	req_item[2]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]	tab7[4]	tab7[5]	tab7[6]	tab7[7]
1	10364	-1	a,Obligations of the Seeker\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	14	25	3	a,	1	1	1	1	33451								-116530.00000000	239219.00000000	-2768.00000000	a,Completion of the "Request of the Seeker" Quest\0	a,Celin says that there is a bit of bad blood between Walter and Def and she can't have that among her Rangers. She needs someone who can help her.\0	0																																																																									0				1	10363	0	30	0	5	57	15623	15624	37	1060							5	55000	95000	1000	1	50							1	3							
1	10365	1	a,Seeker Escort\0	a,Follow King to Sebion\0	a,Def knows that Sebion can keep King safe and needs someone to follow King to make sure he doesn't get hurt on his journey. Follow King to Sebion.\\n\0	0															0															0															-111814.00000000	231790.00000000	-3160.00000000	0																																	0	16	25	3	a,Sebion\0	0	1	1	1	33453								-110618.00000000	238364.00000000	-2920.00000000	a,Completion of the "Obligations of the Seeker" Quest\0	a,Def needs someone to help his dog find a safe new home.\0	0																																																																									0				1	10364	0	30	0	3	57	15623	15624									3	65000	120000	2000									1	0							
1	10365	2	a,Seeker Escort\0	a,King Safe and Sound\0	a,King made to it to Sebion with your protection. Talk to Sebion.\\n\0	0															0															0															-111814.00000000	231790.00000000	-3160.00000000	0																																	0	16	25	3	a,Sebion\0	0	1	1	1	33453								-110618.00000000	238364.00000000	-2920.00000000	a,Completion of Obligations of the Seeker Quest\0	a,Def needs someone to help his dog find a safe new home.\0	0																																																																									0				1	10364	0	30	0	3	57	15623	15624									3	65000	120000	2000									1	1							
1	10365	-1	a,Seeker Escort\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	16	25	3	a,	1	1	1	1	33453								-110618.00000000	238364.00000000	-2920.00000000	a,Completion of the "Obligations of the Seeker" Quest\0	a,Def needs someone to help his dog find a safe new home.\0	0																																																																									0				1	10364	0	30	0	3	57	15623	15624									3	65000	120000	2000									1	2							
1	10366	1	a,Ruins Status Update\0	a,Sebion's Report\0	a,Sebion said that the situation in the ruins has calm down and must be reported to your race master in the Administrative Office in Talking Island Village. You can teleport to the village using a Scroll of Escape.\\n\0	0															0															0															-111814.00000000	231790.00000000	-3160.00000000	0																																	0	16	25	3	a,Sebion\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	0							
1	10366	2	a,Ruins Status Update\0	a,Report to High Priest Franco\0	a,Find High Priest Franco who can be found in the Administrative Office in Talking Island Village. You can teleport to the village using a Scroll of Escape.\\n\0	0															0															0															-118017.00000000	255965.00000000	-1320.00000000	0																																	0	16	25	3	a,High Priest Franco\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	1							
1	10366	3	a,Ruins Status Update\0	a,Report to Grand Master Rivian\0	a,Find Grand Master Rivian who can be found in the Administrative Office in Talking Island Village. You can teleport to the village using a Scroll of Escape.\\n\0	0															0															0															-117647.00000000	256367.00000000	-1320.00000000	0																																	0	16	25	3	a,Grand Master Rivian\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	1							
1	10366	4	a,Ruins Status Update\0	a,Report to Grand Magister Devon\0	a,Find Grand Magister Devon who can be found in the Administrative Office in Talking Island Village. You can teleport to the village using a Scroll of Escape.\\n\0	0															0															0															-118122.00000000	255715.00000000	-1320.00000000	0																																	0	16	25	3	a,Grand Magister Devon\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	1							
1	10366	5	a,Ruins Status Update\0	a,Report to High Prefect Took\0	a,Find High Prefect Took who can be found in the Administrative Office in Talking Island Village. You can teleport to the village using a Scroll of Escape.\\n\0	0															0															0															-117800.00000000	256422.00000000	-1320.00000000	0																																	0	16	25	3	a,High Prefect Took\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	1							
1	10366	6	a,Ruins Status Update\0	a,Report to Head Blacksmith Moka\0	a,Find Head Blacksmith Moka who can be found in the Administrative Office in Talking Island Village. You can teleport to the village using a Scroll of Escape.\\n\0	0															0															0															-118285.00000000	255232.00000000	-1320.00000000	0																																	0	16	25	3	a,Head Blacksmith Moka\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	1							
1	10366	7	a,Ruins Status Update\0	a,Report to Grand Master Valfar\0	a,Find Grand Master Valfar who can be found in the Administrative Office in Talking Island Village. You can teleport to the village using a Scroll of Escape.\\n\0	0															0															0															-118145.00000000	255166.00000000	-1320.00000000	0																																	0	16	25	3	a,Grand Master Valfar\0	0	1	0	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	1							
1	10366	-1	a,Ruins Status Update\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	2							
1	10366	-2	a,Ruins Status Update\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	3							
1	10366	-3	a,Ruins Status Update\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	4							
1	10366	-4	a,Ruins Status Update\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	5							
1	10366	-5	a,Ruins Status Update\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	6							
1	10366	-6	a,Ruins Status Update\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	16	25	3	a,	1	1	1	1	32978								-111814.00000000	231790.00000000	-3160.00000000	a,Completion of the "Seeker Escort" Quest\0	a,Sebion needs someone to deliver his report to the race master at the Administrative Office in Talking Island Village.\0	0																																																																									0				1	10365	0	30	0	3	57	15623	15624									3	75000	150000	3000									1	7							
1	10368	1	a,Rebellion of Monsters\0	a,Defeating Enraged Monsters\0	a,Guard Fred is asking to defeat enraged Weary Jaguar, Weary Jaguar Scout, Ant Soldier, and Ant Warrior Captain. Let's defeat 10 Weary Jaguars, 15 Weary Jaguar Scouts, 15 Ant Soldiers, and 20 Ant Warrior Captains. \\n\\nMonsters to hunt: Weary Jaguar, Weary Jaguar Scout, Ant Soldier, and Ant Warrior Captain\\n\0	4	1023024	1023025	1023099	1023100											4	0	0	0	0											4	10	15	15	20											-30340.00000000	184579.00000000	-4176.00000000	1	-30340.00000000	184579.00000000	-4176.00000000																						513								0	34	40	3	a,Wasteland\0	1	1	1	1	33179								-16292.00000000	208788.00000000	-3660.00000000	a,No Requirements\0	a,Guard Fred, who's chasing Sakum in the Wasteland, is suffering because of monsters which have gone reckless due to Sakum.\0	0																																																																									0				0	0	0	30	0	3	57	15623	15624									3	99000	750000	15000									1	0							
1	10368	2	a,Rebellion of Monsters\0	a,Completion of Defeating Monsters\0	a,Enraged Weary Jaguar, Weary Jaguar Scout, Ant Soldier, Ant Warrior Captain have been all defeated. Let's return and report to Guard Fred.\\n\0	0															0															0															-16292.00000000	208788.00000000	-3660.00000000	0																																	0	34	40	3	a,Guard Fred\0	0	1	1	1	33179								-16292.00000000	208788.00000000	-3660.00000000	a,No Requirements\0	a,Guard Fred, who's chasing Sakum in the Wasteland, is suffering because of monsters which have gone reckless due to Sakum.\0	0																																																																									0				0	0	0	30	0	3	57	15623	15624									3	99000	750000	15000									1	1							
1	10368	-1	a,Rebellion of Monsters\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	34	40	3	a,	1	1	1	1	33179								-16292.00000000	208788.00000000	-3660.00000000	a,No Requirements\0	a,Guard Fred, who's chasing Sakum in the Wasteland, is suffering because of monsters which have gone reckless due to Sakum.\0	0																																																																									0				0	0	0	30	0	3	57	15623	15624									3	99000	750000	15000									1	2							
1	10369	1	a,Noblesse, Soul Testing\0	a,Whereabouts of the Prophecy - 1\0	a,You saw all the images about the prophecy. Go back to Goddard Castle and speak with Priest Cerenas.\\n\0	0															0															0															147376.00000000	-52416.00000000	-2728.00000000	0																																	0	75	0	3	a,Priest Cerenas\0	0	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	0							
1	10369	2	a,Noblesse, Soul Testing\0	a,Whereabouts of the Prophecy - 2\0	a,Priest Cerenas in the Town of Goddard tells you to go to the Hot Springs nearby, defeat the One Who Eats Prophecies, and bring back the Novella Prophecy.\\n\\nTo hunt - One Who Eats Prophecies\\n\0	1	34886														1	0														1	1														150859.00000000	-112816.00000000	-2160.00000000	0																																	0	75	0	3	a,One Who Eats Prophecies\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	1							
1	10369	3	a,Noblesse, Soul Testing\0	a,Priest Cerenas\0	a,You defeated the One Who Eats Prophecies and gathered the Novella Prophecy. Return to Priest Cerenas in the Town of Goddard.\\n\0	0															0															0															147376.00000000	-52416.00000000	-2728.00000000	0																																	0	75	0	3	a,Priest Cerenas\0	0	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	2							
1	10369	4	a,Noblesse, Soul Testing\0	a,Whereabouts of the Prophecy - 3\0	a,You saw the images about the prophecy that could not be seen before. Go back to Goddard Castle and speak with Priest Cerenas.\\n\0	0															0															0															147376.00000000	-52416.00000000	-2728.00000000	0																																	0	75	0	3	a,Priest Cerenas\0	0	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	3							
1	10369	5	a,Noblesse, Soul Testing\0	a,The Goddess' Calling\0	a,Go to Eva's Hidden Space through Priest Cerenas in the Town of Goddard. Meet Eva's Avatar there.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	75	0	3	a,Eva's Avatar\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	4							
1	10369	6	a,Noblesse, Soul Testing\0	a,Purification of Water, First Ingredient\0	a,Eva's Avatar gives you the mission to purify water. First, you must obtain hot spring water, which is the first ingredient for the water purifying weapon. Go to the hot springs near Goddard Castle and collect hot springs water in some Empty Hot Springs Water Bottle. However, you can only collect the hot spring water by double clicking on the empty bottle in the green hot spring.\\n\0	1	34888														1	0														1	1														155908.00000000	-105696.00000000	-2744.00000000	0																																	0	75	0	3	a,Hot Springs\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	5							
1	10369	7	a,Noblesse, Soul Testing\0	a,Mission Complete, Summon Lanya with the Summoning Stone - 1\0	a,You obtained the first ingredient. Double click on the Summoning Stone to summon Eva's Spirit Lanya. Deliver the Hot Springs Water Bottles to Eva's Spirit Lanya.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	75	0	3	a,Eva's Spirit Lanya\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	6							
1	10369	8	a,Noblesse, Soul Testing\0	a,Purification of Water, Second Ingredient\0	a,Eva's Spirit Lanya gave you the next water purification mission. This time, obtain 10 Durable Leathers, which is the second ingredient for the water purifying weapon. Hunt monsters in the hot springs area near Goddard Castle to obtain the Durable Leather.\\n\\nTo hunt - Hot Springs Yeti, Hot Springs Bandersnatch, Hot Springs Grendel\\n\0	1	34889														1	0														1	10														156084.00000000	-106656.00000000	-2696.00000000	0																																	0	75	0	3	a,Hot Springs\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	7							
1	10369	9	a,Noblesse, Soul Testing\0	a,Mission Complete, Summon Lanya with the Summoning Stone - 2\0	a,You collected all 10 Durable Leathers for the second ingredient. Double click on the Summoning Stone to summon Eva's Spirit Lanya. Deliver the 10 Durable Leathers to Eva's Spirit Lanya.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	75	0	3	a,Eva's Spirit Lanya\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	8							
1	10369	10	a,Noblesse, Soul Testing\0	a,Purification of Water, Third Ingredient\0	a,Eva's Spirit Lanya gave you the next water purification mission. This time, obtain 5 energy of fire, which is the third ingredient for the water purifying weapon. Click on the flame flower in the Forge of the Gods. Double click the trowel to obtain the energy of fire.\\n\0	1	34891														1	0														1	5														176206.00000000	-116025.00000000	-3784.00000000	0																																	0	75	0	3	a,Flame Flower\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	9							
1	10369	11	a,Noblesse, Soul Testing\0	a,Mission Complete, Summon Lanya with the Summoning Stone - 3\0	a,You collected all 5 Flame Flowers for the third ingredient. Double click on the Summoning Stone to summon Eva's Spirit Lanya. Deliver the 5 Flame Flowers to Eva's Spirit Lanya.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	75	0	3	a,Eva's Spirit Lanya\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	10							
1	10369	12	a,Noblesse, Soul Testing\0	a,Purification of Water, Fourth Ingredient\0	a,Eva's Spirit Lanya gave you the next water purification mission. Now, obtain 10 Hard Fossils Containing Energy of Water, which is the fourth ingredient for the water purifying weapon Hunt the monsters on the Isle of Prayer in Innadril to collect 10 Hard Fossils Containing Energy of Water.\\n\\nTo hunt - Seychelles, Naiad, Sonneratia, Castalia, Chrysocolla, Pitia\\n\0	1	34892														1	0														1	10														157717.00000000	169535.00000000	-3608.00000000	0																																	0	75	0	3	a,Isle of Prayer\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	11							
1	10369	13	a,Noblesse, Soul Testing\0	a,Mission Complete, Summon Lanya with the Summoning Stone - 4\0	a,You collected all the Hard Fossils Containing Energy of Water for the fourth ingredient. Double click on the Summoning Stone to summon Eva's Spirit Lanya. Deliver the 10 Hard Fossils Containing Energy of Water to Eva's Spirit Lanya.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	75	0	3	a,Eva's Spirit Lanya\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	12							
1	10369	14	a,Noblesse, Soul Testing\0	a,To Cerenas\0	a,You must enter the hidden room of Eva's Avatar. Enter through Priest Cerenas.\\n\0	0															0															0															147376.00000000	-52416.00000000	-2728.00000000	0																																	0	75	0	3	a,Cerenas\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	13							
1	10369	15	a,Noblesse, Soul Testing\0	a,Deliver Ingredients for the Water Purifying Weapon\0	a,Enter the hidden room of Eva's Avatar. Deliver the sack containing the ingredients to Eva's Avatar.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	75	0	3	a,Eva's Avatar\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	14							
1	10369	16	a,Noblesse, Soul Testing\0	a,Soul Testing\0	a,Eva's Avatar gave you a mission to test the strength of your soul. It tells you to plant a Helping Seed in the special region of Aden Castle or Rune Castle containing green-colored mist. If you plant the Helping Seed, the area will be purified, and you will obtain Ashes of Remnants.\\n\0	1	34962														1	0														1	1														146730.00000000	14844.00000000	-1368.00000000	0																																	0	75	0	3	a,Siege Area in Rune Castle or Aden Castle\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	15							
1	10369	17	a,Noblesse, Soul Testing\0	a,To Cerenas\0	a,You collected all the Ashes of Remnants. You must enter the hidden room of Eva's Avatar. Enter through Priest Cerenas. First, go to him.\\n\0	0															0															0															147376.00000000	-52416.00000000	-2728.00000000	0																																	0	75	0	3	a,Cerenas\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	16							
1	10369	18	a,Noblesse, Soul Testing\0	a,Deliver Ashes of Remnants\0	a,Enter the hidden room of Eva's Avatar. Deliver the Ashes of Remnants to Eva's Avatar.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	75	0	3	a,Eva's Avatar\0	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	17							
1	10369	-1	a,Noblesse, Soul Testing\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	75	0	3	a,	1	1	1	1	31281								147376.00000000	-52416.00000000	-2728.00000000	a,Only possible for subclass\0	a,Priest Cerenas in the Town of Goddard says that he feels 2 great powers from you. He wishes to give you a prophecy about the future of these powers...\0	0																																																																									0				0	0	0	180	2	4	34983	15623	7562	7694								4	1	12625440	10	1								1	18							
1	10370	1	a,Menacing Times\0	a,Menacing Origins\0	a,There are reports that creatures created by Shilen are threatening to invade Goddard. You have been instructed to travel to Goddard and speak with Captain Andrei and warm him about the impending attack.\\n\0	0															0															0															147385.00000000	-56673.00000000	-2776.00000000	0																																	0	76	81	3	a,Captain Andrei\0	0	1	1	0									0.00000000	0.00000000	0.00000000	a,Available after 3rd Class Transfer\0	u,The Day of Destiny is over and the crisis in the Town of Aden has been resolved. The threat of Shilen is never over as a new danger approaches…\0	0																																																																									0				0	0	0	97	0	3	15623	15624	57									3	22451400	2520250	479620									1	0							
1	10370	2	a,Menacing Times\0	a,Find the Reconnaissance Team\0	a,After being warned about what happened in Aden Captain Andrei says that he will alert his superiors. Also, an reconnaissance team was recently dispatched to the Shrine of Loyalty to research the strange activity that has recently arisen. Andrei said you should be able to locate Elmorean scholar Gerkenshtein who is part of the reconnaissance team.\\n\0	0															0															0															184912.00000000	-62835.00000000	-2964.00000000	0																																	0	76	81	3	a,Gerkenshtein\0	0	1	1	0									0.00000000	0.00000000	0.00000000	a,Available after 3rd Class Transfer\0	u,The Day of Destiny is over and the crisis in the Town of Aden has been resolved. The threat of Shilen is never over as a new danger approaches…\0	0																																																																									0				0	0	0	97	0	3	15623	15624	57									3	22451400	2520250	479620									1	1							
