id	string
1802019	u,神殿の外に出てみましょう。\0
1802020	u,サンドウィンドを感知しました！\0
1802021	u,すべての修理ロボットが消滅！依頼失敗！\0
1802022	u,修理ロボットが消滅！修理ロボットを保護してください！\0
1802023	u,サンドウィンドはストーン採集ロボットを攻撃します。\0
1802024	u,ストーン採集ロボットの修理に集中してください！\0
1802025	u,デストロイ ロボットはストーン採集ロボットを攻撃します！\0
1802026	u,マルチ ハンマー スキルでストーン採集ロボットを修理してください！\0
1802027	u,マルチ ハンマー スキルでデストロイ ロボットを攻撃してください！\0
1802028	u,故障状態です。修理してください！\0
1802029	u,HPが一定数値以下になると作業進行率が上がりません！\0
1802030	u,マルチ ハンマー アイテムのスキルでのみ修理できます。\0
1802031	u,もうすぐ、リペア ロボットが現れます！\0
1802032	u,壊れたトード キャノンを攻撃するリペア ロボットは破壊してください！\0
1802033	u,壊れたトード キャノンを修理するリペア ロボットは修理してください！\0
1802034	u,失敗しました。\0
1802035	u,闇の略奪者はストーン採集ロボットを攻撃します！\0
1802036	u,マルチ ハンマー スキルでストーン採集ロボットを修理してください！\0
1802037	u,マルチ ハンマー スキルで闇の略奪者を攻撃してください！\0
1802038	u,修理ロボットのHPが一定数値以下になると、修理ロボットは故障します。\0
1802039	u,修理ロボットの修理を続けてください！\0
1802040	u,修理ロボットが故障すると、改良進行率が上がりません。\0
1802041	u,壊れたトード キャノンのHPが一定数値以下になると改良進行率が上がりません！\0
1802042	u,<アジト戦進行アラート>\\nヌルカに挑戦する新たな血盟が現れました！\0
1802043	u,<アジト戦進行アラート>\\nヌルカの体力を70パーセントまで減らした血盟が現れました！\0
1802044	u,<アジト戦進行アラート>\\nヌルカの体力を40パーセントまで減らした血盟が現れました！\0
1802045	u,<アジト戦進行アラート>\\nヌルカの体力を10パーセントまで減らした血盟が現れました！\0
1802046	u,<アジト戦進行アラート>\\nヌルカを先に倒した血盟が現れました！\0
1802047	u,<アジト戦進行アラート>\\nヘルマン家に挑戦する新たな血盟が現れました！\0
1802048	u,<アジト戦進行アラート>\\nヘルマン家の中ボスを1体倒した血盟が現れました！\0
1802049	u,<アジト戦進行アラート>\\nヘルマン家の中ボスを2体倒した血盟が現れました！\0
1802050	u,<アジト戦進行アラート>\\nリディア フォン ヘルマンを先に倒した血盟が現れました！\0
1802051	u,<アジト戦進行アラート>\\n破壊された城砦に挑戦する新たな血盟が現れました！\0
1802052	u,<アジト戦進行アラート>\\n拠点1つを占領した血盟が現れました！\0
1802053	u,<アジト戦進行アラート>\\n拠点2つを占領した血盟が現れました！\0
1802054	u,<アジト戦進行アラート>\\n拠点3つすべてを占領した血盟が現れました！\0
1802055	u,<アジト戦進行アラート>\\nグスタフを先に倒した血盟が現れました！\0
1802056	u,死してなお苦しみ続けている我らを二度も殺すというのか！\0
1802057	u,お前たちにこのような幸運をくれてやることになるとは．．．\0
1802058	u,お前たちにそんな資格はない！\0
1802059	u,アルフレッド！悔しくはないのか！？あのような死を迎えて！\0
1802060	u,ジーゼル！もう一度お前の姿を見せてくれ。\0
1802061	u,ソフィー フォン ヘルマンの周辺にいるキャラクターの移動速度が向上します。\0
1802062	u,価値の高いアイテムが亡者の要塞に現れます。\0
1802063	u,アルフレッド フォン ヘルマンへの$s1の攻撃能力が大幅に向上します。\0
1802064	u,ソフィー フォン ヘルマンの周辺にいるキャラクターが広域変異を受けます。\0
1802065	u,アルフレッド フォン ヘルマンが部下と一緒に攻撃してきます。\0
1802066	u,ジーゼル フォン ヘルマンが復活します。\0
1802067	u,力みなぎる戦闘サポーター\0
1802068	u,ロガンの体力を全回復してあげれば良いことが起こるかもしれません。\0
1802069	u,力がみなぎる！正直少し怖いが、やられた仕返しに手伝いましょう！\0
1802070	u,逃げる力をくれた皆さんに体力が回復する力をあげましょう！\0
1802071	u,これが．．．逃げる前に差しあげるプレゼントです。リディア！\0
1802072	u,あぁ．．．申し訳ない\0
1802073	u,血も涙も無いやつらめ！お前たち全員に呪いを．．．決して生きて帰ることはできん！\0
1802074	u,ロガンが戦闘に参加します。\0
1802075	u,ロガンの周辺のキャラクターの体力回復量が大幅に増加します。\0
1802076	u,リディア フォン ヘルマンが一人出されます。\0
1802077	u,リディア フォン ヘルマンの攻撃速度が向上します。\0
1802078	u,フォン ヘルマン家の魂たちがリディアの部屋に出現します。\0
1802079	u,リディアの部屋のヴァンパイアたちが無敵になります。\0
1802080	u,破壊された王座拠点が$s1分後に占領前状態になります。\0
1010732	u,魂の島の港(レベル93)\0
538601	u,|Lv.93～99| 謎の歩み\0
538602	u,|Lv.93～99| 謎の歩み(進行中)\0
538603	u,|Lv.93～99| 謎の歩み(完了)\0
538604	u,|Lv.93～99| 謎の歩み\0
538701	u,|Lv.93～99| 魂無き者\0
538702	u,|Lv.93～99| 魂無き者(進行中)\0
538703	u,|Lv.93～99| 魂無き者(完了)\0
538704	u,|Lv.93～99| 魂無き者\0
1802081	u,ご主人様．．．私はこれにて．．．\0
75201	u,|Lv.93～99| 秘密を暴け\0
75202	u,|Lv.93～99| 秘密を暴け(進行中)\0
75203	u,|Lv.93～99| 秘密を暴け(完了)\0
75204	u,|Lv.93～99| 秘密を暴け\0
75301	u,|Lv.93～99| 危機に対処する姿勢\0
75302	u,|Lv.93～99| 危機に対処する姿勢(進行中)\0
75303	u,|Lv.93～99| 危機に対処する姿勢(完了)\0
75304	u,|Lv.93～99| 危機に対処する姿勢\0
1802082	u,マルチ ハンマーでなければ痛くも痒くもない！\0
1802083	u,マルチ ハンマーで叩いて修理してください！\0
1802084	u,修理に成功しました！改良進行率が上がります！\0
1802085	u,10秒間で17台処理してください！\0
1802086	u,10秒間で27台処理してください！\0
1802087	u,10秒経過で消えます！\0
1802088	u,修理進行率\0
1802089	u,壊れたガーディアン ロボットが現れました！10秒間で17台処理すれば修理完了です！\0
1802090	u,壊れたガーディアン ロボットが現れました！10秒間で27台処理すれば修理完了です！\0
1802091	u,シルバー タイガーが現れました！マルチ ハンマーで一定回数攻撃すれば消えます！\0
1802092	u,バッファローをシルバー タイガーから守ってください！\0
1802093	u,バッファローの生存率が高いほど作業の進行率が上がります！\0
1802094	u,9分後に依頼進行役が消えます。\0
1802095	u,8分後に依頼進行役が消えます。\0
1802096	u,7分後に依頼進行役が消えます。\0
1802097	u,6分後に依頼進行役が消えます。\0
1802098	u,5分後に依頼進行役が消えます。\0
1802099	u,4分後に依頼進行役が消えます。\0
1802100	u,3分後に依頼進行役が消えます。\0
1802101	u,2分後に依頼進行役が消えます。\0
1802102	u,1分後に依頼進行役が消えます。\0
1802103	u,分解の進行率は$s1パーセントです！\0
1802104	u,バイタル ジャッカーの実体が現れました。\0
1802105	u,バイタル ジャッカーが危険を感じています。\0
1802106	u,沸き上がる血の効果を得ました。\0
1802107	u,バイタル ジャッカーが消えました。\0
1802108	u,｢血盟員召喚｣をクリックすると血盟員と一緒に依頼地域に移動します。\0
1802109	u,依頼地域は10分後に消滅します。マルチ ハンマーを受け取って依頼を始めてください。\0
1802110	u,5秒後に依頼が始まります。血盟依頼ガイドからマルチ ハンマーを受け取ってください。\0
1802111	u,依頼開始5秒前、マルチ ハンマーを装備！\0
1802112	u,依頼開始4秒前、マルチ ハンマーを装備！\0
1802113	u,依頼開始3秒前、マルチ ハンマーを装備！\0
1802114	u,依頼開始2秒前、マルチ ハンマーを装備！\0
1802115	u,依頼開始1秒前、マルチ ハンマーを装備！\0
1802116	u,依頼開始！\0
1802117	u,依頼に成功しました！血盟依頼ガイドから報賞を受け取ってください。\0
1802118	u,依頼に失敗しました！血盟依頼ガイドから報賞を受け取ってください。\0
1802119	u,生地の採集に必要なバッファローをシルバー タイガーから守ってください！\0
1802120	u,バッファローの生存率が高いほど依頼の進行率が上がります！\0
1802121	u,バッファローが攻撃されています！マルチ ハンマーでシルバー タイガーを退治してください。\0
1802122	u,資源リサイクルのために壊れたガーディアン ロボットを分解してください。\0
1802123	u,壊れたロボットを早く分解するほど依頼の進行率が上がります！\0
1802124	u,壊れたロボット入庫！マルチ ハンマーで攻撃すると分解されます。入庫10秒後に爆破します。\0
1802125	u,牛乳の搾乳スピードを上げるためにうしーをたくさん起こしてください。\0
1802126	u,調理師たちの妨害を振りきってマルチ ハンマーでうしーを起こしてください。\0
1802127	u,うしーを制限時間内にたくさん起こして依頼の進行率を+パーセントに維持しましょう。\0
1802128	u,｢血盟員召喚｣をクリックすると血盟員を使用者の位置に召喚します。\0
1802129	u,｢ミッションの開始｣をクリックすると依頼が始まります。\0
1802130	u,血盟員とパーティを組むと始められます。\0
1802131	u,5秒後に依頼が始まります。\0
1802132	u,ミッション開始5秒前\0
1802133	u,ミッション開始4秒前\0
1802134	u,ミッション開始3秒前\0
1802135	u,ミッション開始2秒前\0
1802136	u,ミッション開始1秒前\0
1802137	u,ミッション開始！\0
1802138	u,ミッションに成功しました！\0
1802139	u,ミッションに失敗しました！\0
1802140	u,血盟名声値を100獲得しました。血盟名声値は血盟レベル5から支給されます。\0
1802141	u,血盟依頼ガイドからマルチ ハンマーを受け取れます。\0
1802142	u,Zzz．．．Zzz．．．\0
1802143	u,タイガーだ！タイガーだ！\0
1802144	u,フッ、ヌルカ様の陣形を破れるかな？楽しい時間になるといいなぁ？ハハハハハ！\0
1802145	u,フム．．．皆休んでいる時間だ。運が良かったと思え！\0
1802146	u,ケケケ．．．運の悪いやつらだ。ヌルカ様の近衛兵にかなうと思うのか？\0
1802147	u,ひ、ひぃ．．．命だけはお助けを。\0
1802148	u,タイガーを倒してください。\0
1802149	u,私たちを守ってください。\0
1802150	u,モォ～バファロー倒せ。\0
1802151	u,血盟員召喚機能は一度だけ使用可能です。\0
1802152	u,依頼開始機能は一度だけ使用可能です。\0
1802153	u,この地域では依頼開始機能を使用できません。\0
1802154	u,この地域では血盟員召喚機能を使用できません。\0
1802155	u,移動拠点が反対側の城壁に到着すると占領前状態になります。\0
1802156	u,移動拠点が中間地点まで移動しました。\0
1802157	u,移動拠点が反対側の城壁に到着して占領前状態になりました。\0
1802158	u,攻撃拠点のHPが全回復すると占領前状態になります。\0
1802159	u,攻撃拠点のHPが半分以上回復しました。\0
1802160	u,攻撃拠点のHPが全回復して占領前状態になりました。\0
1802161	u,拠点に残った我々の城砦の力は相変わらず強力だ。指先ひとつ触れさせんぞ！\0
1802162	u,移動拠点の占領もせずに攻撃しようというのか？その勇気だけは認めてやる。\0
1802163	u,我々の城砦の力は拠点に残っている。我々はこれを守り抜く！\0
1802164	u,<アジト戦進行アラート>\\n亡者の要塞の外郭門を先に開けた血盟が現れました！\0
1802165	u,<アジト戦進行アラート>\\n亡者の要塞の内部の扉を先に開けた血盟が現れました！\0
1802166	u,あなたが属している血盟が最初に亡者の要塞の外郭門を開けました！\0
1802167	u,あなたが属している血盟が最初にヘルマン家の中ボスを1体倒しました！\0
1802168	u,あなたが属している血盟が最初にヘルマン家の中ボスを2体倒しました！\0
1802169	u,あなたが属している血盟が最初に亡者の要塞の内部の扉を開けました！\0
1802170	u,あなたが属している血盟が最初にリディア フォン ヘルマンを倒しました！\\nおめでとうございます！\0
1802171	u,あなたが属している血盟が最初に拠点を1つ占領しました！\0
1802172	u,あなたが属している血盟が最初に拠点を2つ占領しました！\0
1802173	u,あなたが属している血盟が最初に拠点を3つすべて占領しました！\0
1802174	u,あなたが属している血盟が最初にグスタフを倒しました！おめでとうございます！\0
1802175	u,あなたが属している血盟が最初にヌルカの体力を70パーセントに減らしました！\0
1802176	u,あなたが属している血盟が最初にヌルカの体力を40パーセントに減らしました！\0
1802177	u,あなたが属している血盟が最初にヌルカの体力を10パーセントに減らしました！\0
1802178	u,あなたが属している血盟が最初にヌルカを倒しました！おめでとうございます！\0
1802179	u,誤作動\0
1802180	u,依頼に失敗しました。もう一度挑戦してください。\0
1802181	a,??? ?? ??\0
1802182	u,マルチ ハンマーを受け取ってください！\0
1802183	u,依頼終了後には報賞を受け取れません。\0
1802184	u,血盟依頼進行役を召喚した使用者だけがメニューを使用できます。\0
1600057	u,バースのエネルギー\0
1802185	u,シャルロットが注意深く周囲を気にしながら現れます。\0
1802186	u,ふぅ．．．隠れて見ているだけでも肝がつぶれそうでしたよ！\0
53901	u,分析キャップを装備してから私に分析を使ってみてください。\0
53902	u,そうです。そうやって使うんです。\0
75701	u,|Lv.97～99| トリオルの動向\0
75702	u,|Lv.97～99| トリオルの動向(進行中)\0
75703	u,|Lv.97～99| トリオルの動向(完了)\0
75704	u,|Lv.97～99| トリオルの動向\0
538801	u,|Lv.97～99| 扉の向こう側の陰謀\0
538802	u,|Lv.97～99| 扉の向こう側の陰謀(進行中)\0
538803	u,|Lv.97～99| 扉の向こう側の陰謀(完了)\0
538804	u,|Lv.97～99| 扉の向こう側の陰謀\0
538901	u,|Lv.97～99| 支配の声\0
538902	u,|Lv.97～99| 支配の声(進行中)\0
538903	u,|Lv.97～99| 支配の声(完了)\0
538904	u,|Lv.97～99| 支配の声\0
538951	u,待機室の邪教を退治\0
1717807	u,トリオル様に捧げる新たな生贄か？\0
1717808	u,トリオル様の声を聞いただけでお前たちは洗脳されるだろう！\0
1717809	u,トリオル様の生贄のくせに！イアリング以外は喰い尽くしてやる！\0
1717810	u,トリオル様、もう一度お声をお聞かせください！\0
1717811	u,トリオル様に捧げる生贄を探せ！\0
1717812	u,ここか？トリオル様に捧げる生贄がいるのは。\0
1717813	u,見つけたぞ！トリオル様の生贄になれることを光栄に思え。\0
1717814	u,弱そうなヤツだ。簡単に捕獲できそうだな。\0
1717815	u,どこへ行った？撤収するぞ。ここにはいないようだ。\0
1717816	u,この辺りにいるはずだが．．．他をあたってみるか。\0
1717817	u,トリオルの軍師たちよ！この生贄をトリオル様のもとに連れていくのだ！\0
1802187	u,速報！エルフ村にボスたちが出現したそうです！\0
1802188	u,$s1によってリンドラコ登場\0
1802189	u,I'll be back．．．\0
1802190	u,何か用？ママに言いつけるぞ！\0
1802191	u,大きくなったら血の雨を降らせてやる！\0
1802192	u,僕をこのまま放っておくと後悔するよ？\0
1802193	u,見てよ！この高級感あふれるウロコ！\0
1802194	u,$s1のパーティによってリンドラコ登場\0
1802195	u,トラヴィス陛下に危害をおよぼす者め！\0
1802196	u,体を包むこの忌々しい気は．．．\0
1802197	u,トラヴィス陛下が私に守護を命じられた！\0
1802198	u,絶え間なく、陛下の声が聞こえる．．．\0
1802199	u,見よ！我が体はいまだ健在である！\0
1802200	u,この能力と、力で！\0
1802201	u,長きにわたる休息が終わった．．．\0
1802202	u,この時を待ちわびていた。陛下のお召しを。\0
1802203	u,消し去ってやろう．．．敵軍を抹殺したように\0
1802204	u,貴様！\0
1802205	u,くっ．．．何なのだ？この力は\0
1802206	u,まだ我が身は完全ではない．．．\0
1802207	u,命乞いはせん！\0
1802208	u,貴様を切り刻んでやる．．．\0
1802209	u,そんなもので倒せると思うなよ\0
1802210	u,我が意志を感じよ！\0
1802211	u,時間は充分にはない．．．\0
1802212	u,この殺気．．．久しく感じるものだ！\0
1802213	u,二度殺すというのか！\0
1802214	u,陛下の命により即刻処刑する\0
1802215	u,ううっ！目、目が！\0
1802216	u,ここは聖域だ！\0
1802217	u,魔物が湧き出る場所を浄化したのは私達だ！\0
1802218	u,お前らは愛国心というものを知らぬのか？\0
1802219	u,謎の力が体内に流れ込んでくる．．．\0
1802220	u,耳鳴りがする．．．！\0
1802221	u,何だ！ちかちかとせわしないな！\0
1802222	u,戦友をよくも殺したな．．．！\0
1802223	u,戦友たちの代わりに復讐してやろう．．．\0
1802224	u,手足をもがれようとも．．．止まりはせん\0
1802225	u,我々の輝かしい歴史を記憶せよ\0
1802226	u,このまま引き下がるわけにはいかん！\0
1802227	u,亡者どもが群れをなしているぞ．．．\0
1802228	u,緩んでいた緊張が．．．引き締まっていくようだ\0
1802229	u,小細工は通用せん！\0
1802230	u,お前の行動はすべて計算済みだ\0
1802231	u,ここからが真の始まりだ．．．\0
1802232	u,どうだ？恐怖を感じるか\0
1802233	u,誰だお前は．．．初めて見るやつだ\0
1802234	u,この巨大な墓地で感じるものが無いというのか！\0
1802235	u,死せる者が生ける者に審判を下すであろう\0
1802236	u,奇妙な術を使うのだな\0
1802237	u,今日はお前だ！\0
1802238	u,お前の審判は今日下される！\0
1802239	u,馬鹿なやつめ．．．\0
1802240	u,愚か者め．．．\0
1802241	u,この手で息の根を止めてやろう\0
1802242	u,意外と命知らずなやつだな\0
1802243	u,終わりだ．．．\0
1802244	u,アデンよ永遠なれ！\0
1802245	u,アデンに栄光あれ．．．\0
1802246	u,トラヴィス陛下に栄光あれ！\0
1802247	u,この不届き者めが！\0
1802248	u,私を誰と心得る！\0
1802249	u,ゴホッゴホッ．．．\0
1802250	u,くっ．．．この肉体はまだ完全ではないようだ．．．\0
1802251	u,消え失せろ！\0
1802252	u,けしからん．．．\0
1802253	u,貴様！\0
1802254	u,空が恐ろしくないのか！\0
1802255	u,シーレン．．．シーレンという名が頭の中を駆けめぐっている．．．\0
1802256	u,トラヴィスは．．．屈しない！\0
1802257	u,もう残された時間は充分にはない．．．\0
1802258	u,ううう．．．！\0
1802259	u,おお．．．何ということを．．．！\0
1802260	u,貴様は．．．罰を受けるであろう！\0
539354	u,ゴーレム生成装置にワクチンを使用\0
1802261	u,強い気が感じられます。\0
1802262	u,う．．．上を見ろ！リンドビオルが現れた！\0
1802263	u,ギラン城の村の北側からドラゴンの襲撃が始まりました！\0
1802264	u,話せる島の村の北側からドラゴンの襲撃が始まりました！\0
1802265	u,アデン城の村の南側からドラゴンの襲撃が始まりました！\0
75950	u,$s1が大地の神官長ダイチルから報賞として$s2を受け取りました。\0
75951	u,ヘリオス シェイパーの欠片\0
75952	u,ヘリオス カッターの欠片\0
75953	u,ヘリオス スラッシャーの欠片\0
75954	u,ヘリオス アベンジャーの欠片\0
75955	u,ヘリオス ファイターの欠片\0
75956	u,ヘリオス ストーマーの欠片\0
75957	u,ヘリオス スローワーの欠片\0
75958	u,ヘリオス シュトーゼの欠片\0
75959	u,ヘリオス バスターの欠片\0
75960	u,ヘリオス キャスターの欠片\0
75961	u,ヘリオス レトリビューターの欠片\0
75962	u,アース ワームの心臓のネックレス\0
75963	u,イエロー ソウル ストーン：R99グレード\0
75964	u,アクアマリン ソウル ストーン：R99グレード\0
75965	u,バイオレット ソウル ストーン：R99グレード\0
75966	u,火の水晶\0
75967	u,水の水晶\0
75968	u,地の水晶\0
75969	u,風の水晶\0
75970	u,闇の水晶\0
75971	u,聖の水晶\0
75972	u,アンタラスの紋様染料\0
75901	u,|Lv.98～99| ドワーフたちの終わりなき悪夢\0
75902	u,|Lv.98～99| ドワーフたちの終わりなき悪夢(進行中)\0
75903	u,|Lv.98～99| ドワーフたちの終わりなき悪夢(完了)\0
75904	u,|Lv.98～99| ドワーフたちの終わりなき悪夢\0
1802266	u,ドラゴンを．．．止めてください．．．\0
1802267	u,君が来たからには、村を守りに行くぞ！\0
1802268	u,協力してくれると心強い\0
1802269	u,負けられない！\0
1802270	u,よし！村を守りに行くぞ！\0
1802271	u,ついに．．．倒し．．．\0
1802272	u,ノル、ニル、エラー、ハッセイ\0
1802273	u,$s1、レアAグレード兵士を倒してボーナス経験値を獲得\0
1802274	u,ノル、ニル、ノ、イシ、ハツドウ\0
1802275	u,ウイルス、シンニュウ\0
1802276	u,アクセイ、コード、ニュウリョク\0
75801	u,|Lv.97～99| 死んだ王の兵士たち\0
75802	u,|Lv.97～99| 死んだ王の兵士たち(進行中)\0
75803	u,|Lv.97～99| 死んだ王の兵士たち(完了)\0
75804	u,|Lv.97～99| 死んだ王の兵士たち\0
1802277	u,$s1、フクセイ、ソウチ、ニヨリ、セイエイヘイヲ、ショウカン\0
1802278	u,ゴーレム、ダンケツ、イリョク、ジョウショウ\0
1802279	u,HPが少し回復します。\0
1802280	u,HPが回復します。\0
1802281	u,HPが大幅に回復します。\0
1802282	u,MPが少し回復します。\0
1802283	u,MPが回復します。\0
1802284	u,MPが大幅に回復します。\0
1802285	u,一定時間、攻撃力が向上します。\0
1802286	u,一定時間、魔力が向上します。\0
1802287	u,一定時間、攻撃速度が向上します。\0
1802288	u,一定時間、魔法詠唱速度が向上します。\0
1802289	u,一定時間、クリティカル攻撃の確率が向上します。\0
1802290	u,一定時間、移動速度が向上します。\0
1802291	u,一定時間、一定確率で敵に加えた物理攻撃ダメージの一部でHPを回復する能力を付与します。\0
1802292	u,頭が大きくなった状態になります。\0
1802293	u,一定時間、クリティカル攻撃の威力が向上します。\0
1802294	u,経験値を獲得すると、バイタリティが回復します。\0
1802295	u,一定時間、ボウ/ボウガンの射程距離が向上します。\0
1802296	u,一定時間、攻撃力、攻撃速度、クリティカル確率が向上します。\0
1802297	u,HP、MPが大幅に回復します。\0
1802298	u,ゴーレム生成装置が現れました。\0
1010733	u,クロコダイル アイランド北(レベル40)\0
1010734	u,悲鳴の沼の東(レベル66)\0
1010735	u,アルゴスの壁の中心(レベル71)\0
1010736	u,悪霊の棲処の北(レベル81)\0
1802299	u,俺は危険なこの場所で唯一の商人さ！\0
1802300	u,ネルバ オークが持っている監獄のカギを探して、一刻も早くここを出られるようにしてくれたら．．．私がたくさんの報賞を与えよう！\0
1802301	u,体の中から．．．うおおっ．．．\0
1802302	u,隠れていた仲間たちよ、姿を現し加勢するのだ！\0
1802303	u,ネルバの気が上昇\0
1802304	u,ネルバ臨時監獄のカギを手に入れました。\0
539001	u,|Lv.40～45| ケクロプスの手紙\0
539002	u,|Lv.40～45| ケクロプスの手紙(進行中)\0
539003	u,|Lv.40～45| ケクロプスの手紙(完了)\0
539004	u,|Lv.40～45| ケクロプスの手紙\0
539051	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
539301	u,|Lv.46～51| ケクロプスの手紙、手がかりの完成\0
539302	u,|Lv.46～51| ケクロプスの手紙、手がかりの完成(進行中)\0
539303	u,|Lv.46～51| ケクロプスの手紙、手がかりの完成(完了)\0
539304	u,|Lv.46～51| ケクロプスの手紙、手がかりの完成\0
539351	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
539701	u,|Lv.52～57| ケクロプスの手紙、怪しい証\0
539702	u,|Lv.52～57| ケクロプスの手紙、怪しい証(進行中)\0
539703	u,|Lv.52～57| ケクロプスの手紙、怪しい証(完了)\0
539704	u,|Lv.52～57| ケクロプスの手紙、怪しい証\0
539751	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
540101	u,|Lv.58～60| ケクロプスの手紙、証の解読\0
540102	u,|Lv.58～60| ケクロプスの手紙、証の解読(進行中)\0
540103	u,|Lv.58～60| ケクロプスの手紙、証の解読(完了)\0
540104	u,|Lv.58～60| ケクロプスの手紙、証の解読\0
540151	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
540401	u,|Lv.61～64| ケクロプスの手紙、隠された意味\0
540402	u,|Lv.61～64| ケクロプスの手紙、隠された意味(進行中)\0
540403	u,|Lv.61～64| ケクロプスの手紙、隠された意味(完了)\0
540404	u,|Lv.61～64| ケクロプスの手紙、隠された意味\0
540451	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
540801	u,|Lv.65～69| ケクロプスの手紙、悲鳴の沼\0
540802	u,|Lv.65～69| ケクロプスの手紙、悲鳴の沼(進行中)\0
540803	u,|Lv.65～69| ケクロプスの手紙、悲鳴の沼(完了)\0
540804	u,|Lv.65～69| ケクロプスの手紙、悲鳴の沼\0
540851	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
541101	u,|Lv.65～69| ケクロプスの手紙、亡者の森\0
541102	u,|Lv.65～69| ケクロプスの手紙、亡者の森(進行中)\0
541103	u,|Lv.65～69| ケクロプスの手紙、亡者の森(完了)\0
541104	u,|Lv.65～69| ケクロプスの手紙、亡者の森\0
541151	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
541401	u,|Lv.70～75| ケクロプスの手紙、勇気を備えし者\0
541402	u,|Lv.70～75| ケクロプスの手紙、勇気を備えし者(進行中)\0
541403	u,|Lv.70～75| ケクロプスの手紙、勇気を備えし者(完了)\0
541404	u,|Lv.70～75| ケクロプスの手紙、勇気を備えし者\0
541451	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
541501	u,|Lv.70～75| ケクロプスの手紙、知恵を備えし者\0
541502	u,|Lv.70～75| ケクロプスの手紙、知恵を備えし者(進行中)\0
541503	u,|Lv.70～75| ケクロプスの手紙、知恵を備えし者(完了)\0
541504	u,|Lv.70～75| ケクロプスの手紙、知恵を備えし者\0
541551	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
541901	u,|Lv.76～80| ケクロプスの手紙、カンプの行方\0
541902	u,|Lv.76～80| ケクロプスの手紙、カンプの行方(進行中)\0
541903	u,|Lv.76～80| ケクロプスの手紙、カンプの行方(完了)\0
541904	u,|Lv.76～80| ケクロプスの手紙、カンプの行方\0
541951	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
542401	u,|Lv.76～80| ケクロプスの手紙、ベルロスの行方\0
542402	u,|Lv.76～80| ケクロプスの手紙、ベルロスの行方(進行中)\0
542403	u,|Lv.76～80| ケクロプスの手紙、ベルロスの行方(完了)\0
542404	u,|Lv.76～80| ケクロプスの手紙、ベルロスの行方\0
542451	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
543001	u,|Lv.81～84| ケクロプスの手紙、悪霊の歩み\0
543002	u,|Lv.81～84| ケクロプスの手紙、悪霊の歩み(進行中)\0
543003	u,|Lv.81～84| ケクロプスの手紙、悪霊の歩み(完了)\0
543004	u,|Lv.81～84| ケクロプスの手紙、悪霊の歩み\0
543051	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
543301	u,|Lv.81～84| ケクロプスの手紙、封印の痕跡\0
543302	u,|Lv.81～84| ケクロプスの手紙、封印の痕跡(進行中)\0
543303	u,|Lv.81～84| ケクロプスの手紙、封印の痕跡(完了)\0
543304	u,|Lv.81～84| ケクロプスの手紙、封印の痕跡\0
543351	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
543601	u,|Lv.81～84| ケクロプスの手紙、膺懲の封印\0
543602	u,|Lv.81～84| ケクロプスの手紙、膺懲の封印(進行中)\0
543603	u,|Lv.81～84| ケクロプスの手紙、膺懲の封印(完了)\0
543604	u,|Lv.81～84| ケクロプスの手紙、膺懲の封印\0
543651	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
543901	u,|Lv.81～84| ケクロプスの手紙、噂の出所\0
543902	u,|Lv.81～84| ケクロプスの手紙、噂の出所(進行中)\0
543903	u,|Lv.81～84| ケクロプスの手紙、噂の出所(完了)\0
543904	u,|Lv.81～84| ケクロプスの手紙、噂の出所\0
543951	u,ケクロプスの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。\0
540901	u,|Lv.65～70| 沼の怪しい放浪者\0
540902	u,|Lv.65～70| 沼の怪しい放浪者(進行中)\0
540903	u,|Lv.65～70| 沼の怪しい放浪者(完了)\0
540904	u,|Lv.65～70| 沼の怪しい放浪者\0
541001	u,|Lv.65～70| 悲鳴の沼のエンブリオ\0
541002	u,|Lv.65～70| 悲鳴の沼のエンブリオ(進行中)\0
541003	u,|Lv.65～70| 悲鳴の沼のエンブリオ(完了)\0
541004	u,|Lv.65～70| 悲鳴の沼のエンブリオ\0
541201	u,|Lv.65～70| 森の怪しい放浪者\0
541202	u,|Lv.65～70| 森の怪しい放浪者(進行中)\0
541203	u,|Lv.65～70| 森の怪しい放浪者(完了)\0
