id	string
1802146	a,Haha, oh man you guys are out of luck. Think you can hold out against Lord Nurka's Royal Guards?\0
1802147	a,Ouch, ouch! Help!\0
1802148	a,Please get rid of the White Tiger!\0
1802149	a,Please protect us!\0
1802150	a,Moo~ I'm dying. Help this poor little buffalo!\0
1802151	a,You can only Summon Clan Member once.\0
1802152	a,You can only Begin Request once.\0
1802153	a,You cannot Begin Request in this area.\0
1802154	a,You cannot Summon Clan Member in this area.\0
1802155	a,The Movable Stronghold will be Conquerable once it reaches the opposite wall of the castle.\0
1802156	a,The Movable Stronghold has crossed halfway.\0
1802157	a,The Movable Stronghold has reached the opposite wall of the castle and become Conquerable.\0
1802158	a,If the Attack Stronghold's HP is fully restored, it will become Conquerable.\0
1802159	a,The Attack Stronghold's HP has been halfway restored.\0
1802160	a,The Attack Stronghold's HP has been fully restored, and become Conquerable.\0
1802161	a,Our castle's strength remains strong on the Stronghold. You won't be able to lay a hand on me!\0
1802162	a,You dare attack me without even conquering the Movable Stronghold? You've got guts, I'll give you that.\0
1802163	a,Our castle's strength remains on the Stronghold, and I will protect it as I should!\0
1802164	a,<Clan Hall Siege Alert>\\nA clan has opened the Outer Castle Gates to the Fortress of the Dead!\0
1802165	a,<Clan Hall Siege Alert>\\nA clan has opened the Inner Castle Gates to the Fortress of the Dead!\0
1802166	a,Your clan has opened the Outer Castle Gates to the Fortress of the Dead for the first time!\0
1802167	a,Your clan has defeated 1 mid-level boss in the von Hellmann House for the first time!\0
1802168	a,Your clan has defeated 2 mid-level bosses in the von Hellmann House for the first time!\0
1802169	a,Your clan has opened the Inner Castle Gates to the Fortress of the Dead for the first time!\0
1802170	a,Your clan has defeated Lidia von Hellmann for the first time! Congratulations!\0
1802171	a,Your clan has conquered 1 Stronghold for the first time!\0
1802172	a,Your clan has conquered 2 Strongholds for the first time!\0
1802173	a,Your clan has conquered all 3 Strongholds for the first time!\0
1802174	a,Your clan has defeated Gustav for the first time! Congratulations!\0
1802175	a,Your clan has decreased Nurka's HP to 70% for the first time!\0
1802176	a,Your clan has decreased Nurka's HP to 40% for the first time!\0
1802177	a,Your clan has decreased Nurka's HP to 10% for the first time!\0
1802178	a,Your clan has defeated Nurka for the first time! Congratulations!\0
1802179	a,Malfunction. Malfunction.\0
1802180	a,Request failed. Please try again.\0
1802181	a,???\0
1802182	a,Receive your Multi Hammer(s)!\0
1802183	a,You can receive your reward after completing the Request.\0
1802184	a,Only those who summoned the Clan Request Manager may use this menu.\0
1600057	a,Boz' Energy\0
1802185	a,Charlotte appears while looking around fretfully.\0
1802186	u,Whew…just watching from the shadows scared me out of my wits!\0
53901	a,Put on the Analysis Hat and try Analysis on me.\0
53902	a,That's how you do it!\0
75701	a,Triol's Movement (Lv. 97 and Above)\0
75702	a,Triol's Movement (Lv. 97 and Above) (In Progress)\0
75703	a,Triol's Movement (Lv. 97 and Above) (Complete)\0
75704	a,Triol's Movement (Lv. 97 and Above)\0
538801	a,Conspiracy Behind Doors (Lv. 97 and Above)\0
538802	a,Conspiracy Behind Doors (Lv. 97 and Above) (In Progress)\0
538803	a,Conspiracy Behind Doors (Lv. 97 and Above) (Complete)\0
538804	a,Conspiracy Behind Doors (Lv. 97 and Above)\0
538901	a,The Voice of Authority (Lv. 97 and Above)\0
538902	a,The Voice of Authority (Lv. 97 and Above) (In Progress)\0
538903	a,The Voice of Authority (Lv. 97 and Above) (Complete)\0
538904	a,The Voice of Authority (Lv. 97 and Above)\0
538951	a,Eliminate the Pagans in the Anteroom\0
1717807	a,What, new sacrificial offerings for Lord Triol?\0
1717808	a,You'll be brainwashed just by the sound of Lord Triol's voice!\0
1717809	a,You're nothing but sacrifices to be offered up to Lord Triol! I'll chew you bone to bone! Except for your earrings.\0
1717810	a,Lord Triol, please let us hear your voice again!\0
1717811	a,We must find creatures to sacrifice to Lord Triol.\0
1717812	a,Is this where I can find creatures to sacrifice for Lord Triol?\0
1717813	a,Found you! Consider it an honor to be offered up to Lord Triol.\0
1717814	u,So weak-looking… must be easy to snatch away.\0
1717815	u,Where did they go? Hmm… we'll withdraw for now. Can't find anything to serve as offerings here.\0
1717816	u,I heard this is where I could find them… I guess I'll have to look elsewhere.\0
1717817	a,Come out, Triol's Troopers! Let's bring this creature to Lord Triol!\0
1802187	a,News! News! Boss monsters are showing up at the Elven Village!\0
1802188	a,Lyn Draco appears due to $s1.\0
1802189	u,I'll be back…\0
1802190	a,Who called me? I'm gonna tell Mom!\0
1802191	a,When I grow up, I'm gonna on a bloodstorm!\0
1802192	a,You let me leave like this, and you'll regret it later!\0
1802193	a,How do you like the color of my scales? I bet you never saw the likes of them!\0
1802194	a,Lyn Draco appears due to $s1's party.\0
1802195	a,You won't lay a finger on His Majesty Travis!\0
1802196	u,What is this sickening aura…?\0
1802197	a,His Majesty Travis has charged me with the duty to protect. And protect I shall!\0
1802198	u,I hear His Majesty's voice…I hear it every waking moment…\0
1802199	a,Hah! My body is hale yet!\0
1802200	u,Behold…my power!\0
1802201	u,A long slumber has come to an end…\0
1802202	u,Long have I waited for His Majesty's call…\0
1802203	a,I will destroy you, just as I have destroyed the enemy forces!\0
1802204	u,You…!\0
1802205	u,What...what is this power…?\0
1802206	u,My strength has not yet fully returned…\0
1802207	a,I won't beg for my life. Do what you will!\0
1802208	u,I will remember you…\0
1802209	a,How dare you try to harm me with your evil schemes!\0
1802210	u,Feel for yourself…the strength of my will!\0
1802211	u,I don't have much time left…\0
1802212	u,Such deadly aura… haven't felt the likes of this in years!\0
1802213	a,Are you trying to make me die a second death?\0
1802214	a,His Majesty Travis has ordered immediate execution!\0
1802215	a,Agh! My eye! My eye!\0
1802216	a,Do not defile this place with your presence!\0
1802217	a,We were the ones who cleansed this place of evil pests!\0
1802218	a,What would you know of loyalty?!\0
1802219	u,A mysterious power has taken residence in me…\0
1802220	u,My ears…they keep ringing!\0
1802221	a,What is this! So disorienting!\0
1802222	a,So you killed my comrades, did you?!\0
1802223	u,I will avenge my fallen comrades…\0
1802224	u,Let me be blind…let me be deaf… but I will not stop!!\0
1802225	u,Remember our history…our glorious history!\0
1802226	u,I cannot…I will not…back down!\0
1802227	u,A mountain of corpses…\0
1802228	u,My slumbering muscles begin to wake…\0
1802229	a,No use trying your petty tricks!\0
1802230	a,I'm ten steps ahead of you. Don't bother trying.\0
1802231	a,We haven't even begun yet. \0
1802232	u,Are you watching? Watch… and feel what true fear is!\0
1802233	a,Who are you? You weren't here before..\0
1802234	a,Look upon this great grave, and tell me you see nothing!\0
1802235	a,The dead shall pass judgment on the living!\0
1802236	a,Heh, interesting trick you use there.\0
1802237	a,Now, your turn!\0
1802238	a,Today's your judgment day!\0
1802239	u,Fool…\0
1802240	a,What foolishness.\0
1802241	a,I will end that sorry life. \0
1802242	u,Well, what do you know… you're gutsier than you look.\0
1802243	u,So this is the end…\0
1802244	a,May Aden live on forever!\0
1802245	a,Glory to Aden!\0
1802246	a,Hail His Majesty Travis!\0
1802247	a,How dare you?!\0
1802248	a,Do you have any idea who I am?!\0
1802249	u,Cough…wheeze…\0
1802250	u,My body… my body is not yet well…\0
1802251	a,Be gone, I say!\0
1802252	u,Imbecile…\0
1802253	a,Shame on you!\0
1802254	a,Are you not ashamed before the gods?!\0
1802255	u,Shilen…Shilen. Such is the name imprinted in my memory…\0
1802256	a,I am Travis! I shall not bow down to you!\0
1802257	u,Not enough time…not enough time at all.\0
1802258	u,No…argh…\0
1802259	u,How…how dare you do such a foul thing!\0
1802260	u,You will pay… upon my word you will pay!!\0
539354	a,Use Vaccine on Golem Generator\0
1802261	a,A powerful wind begins to blow.\0
1802262	a,Aghh! It's Lindvior! Lindvior's up in the sky!\0
1802263	a,A dragon has begun attacking from north of the Town of Giran!\0
1802264	a,A dragon has begun attacking from north of Talking Island Village!\0
1802265	a,A dragon has begun attacking from south of the Town of Aden!\0
75950	a,$s1 has received $s2 as a reward from Head Priest of the Earth Daichir.\0
75951	a,Amaranthine Shaper Fragment\0
75952	a,Amaranthine Cutter Fragment\0
75953	a,Amaranthine Slasher Fragment\0
75954	a,Amaranthine Avenger Fragment\0
75955	a,Amaranthine Fighter Fragment\0
75956	a,Amaranthine Stormer Fragment\0
75957	a,Amaranthine Thrower Fragment\0
75958	a,Amaranthine Shooter Fragment\0
75959	a,Amaranthine Buster Fragment\0
75960	a,Amaranthine Caster Fragment\0
75961	a,Amaranthine Retributer Fragment\0
75962	a,Earth Wyrm Heart Necklace\0
75963	a,Yellow Soul Crystal (R99-grade)\0
75964	a,Teal Soul Crystal (R99-grade)\0
75965	a,Purple Soul Crystal (R99-grade)\0
75966	a,Fire Crystal\0
75967	a,Water Crystal\0
75968	a,Earth Crystal\0
75969	a,Wind Crystal\0
75970	a,Dark Crystal\0
75971	a,Holy Crystal\0
75972	a,Antharas' Symbol Dye\0
75901	a,The Dwarven Nightmare Continues (Lv. 98 and Above)\0
75902	a,The Dwarven Nightmare Continues (Lv. 98 and Above) (In Progress)\0
75903	a,The Dwarven Nightmare Continues (Lv. 98 and Above) (Complete)\0
75904	a,The Dwarven Nightmare Continues (Lv. 98 and Above)\0
1802266	u,Please…stop the dragon…\0
1802267	a,Thank you! I'll be going to protect the village now that you're here!\0
1802268	a,It's good to have you here.\0
1802269	a,Well, how is this?!\0
1802270	a,We did it! All right, I'll be on my way to protect the village!\0
1802271	u,We did it! We…defeated…\0
1802272	a,Nornil Error. Nornil Error.\0
1802273	a,$s1 has obtained bonus XP for defeating a rare A-grade soldier.\0
1802274	a,Nornil's Will Manifest. Nornil's Will Manifest.\0
1802275	a,Virus Intrusion. Virus Intrusion.\0
1802276	a,Malicious Code Entered. Malicious Code Entered.\0
75801	a,The Fallen King's Men (Lv. 97 and Above)\0
75802	a,The Fallen King's Men (Lv. 97 and Above) (In Progress)\0
75803	a,The Fallen King's Men (Lv. 97 and Above) (Complete)\0
75804	a,The Fallen King's Men (Lv. 97 and Above)\0
1802277	a,$s1 has summoned Elite Soldiers through the Clone Generator.\0
1802278	a,Golems United. Power Increased. Golems United. Power Increased.\0
1802279	a,Some HP is restored.\0
1802280	a,HP is restored.\0
1802281	a,HP is greatly restored.\0
1802282	a,Some MP is restored.\0
1802283	a,MP is restored.\0
1802284	a,MP is greatly restored.\0
1802285	a,P. Atk. increases for some time.\0
1802286	a,M. Atk. increases for some time.\0
1802287	a,Atk. Spd. increases for some time.\0
1802288	a,Casting Spd. increases for some time.\0
1802289	a,Critical Rate increases for some time.\0
1802290	a,Speed increases for some time.\0
1802291	a,Has a chance of absorbing damage inflicted on enemy as HP for some time.\0
1802292	a,Your head is enlarged.\0
1802293	a,Critical Damage increases for some time.\0
1802294	a,Vitality is replenished with XP gain.\0
1802295	a,Bow/Crossbow range increases for some time.\0
1802296	a,P. Atk., Atk. Spd., and Critical Rate increase for some time.\0
1802297	a,HP and MP are greatly restored.\0
1802298	a,The Golem Generator has appeared.\0
1010733	a,North of Alligator Island (Lv. 40)\0
1010734	a,East of the Swamp of Screams (Lv. 66)\0
1010735	a,Center of the Wall of Argos (Lv. 71)\0
1010736	a,North of the Den of Evil (Lv. 81)\0
1802299	a,I'm the only merchant you'll find in this dangerous place!\0
1802300	a,Find the prison key carried by the Nerva Orcs, and get me out of here! I'll make it worth your while, I promise.\0
1802301	u,What… what's happening to my body? Argh..!\0
1802302	a,Help me, my comrades! Come out of your hiding and help me!\0
1802303	a,The Nerva's energy increases!\0
1802304	a,You have obtained Nerva's Temporary Prison Key.\0
539001	a,Kekropus' Letter (Lv. 40-45)\0
539002	a,Kekropus' Letter (Lv. 40-45) (In Progress)\0
539003	a,Kekropus' Letter (Lv. 40-45) (Complete)\0
539004	a,Kekropus' Letter (Lv. 40-45)\0
539051	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
539301	a,Kekropus' Letter: A Clue Completed (Lv. 46-51)\0
539302	a,Kekropus' Letter: A Clue Completed (Lv. 46-51) (In Progress)\0
539303	a,Kekropus' Letter: A Clue Completed (Lv. 46-51) (Complete)\0
539304	a,Kekropus' Letter: A Clue Completed (Lv. 46-51)\0
539351	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
539701	a,Kekropus' Letter: A Suspicious Badge (Lv. 52-57)\0
539702	a,Kekropus' Letter: A Suspicious Badge (Lv. 52-57) (In Progress)\0
539703	a,Kekropus' Letter: A Suspicious Badge (Lv. 52-57) (Complete)\0
539704	a,Kekropus' Letter: A Suspicious Badge (Lv. 52-57)\0
539751	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
540101	a,Kekropus' Letter: Decoding the Badge (Lv. 58-60)\0
540102	a,Kekropus' Letter: Decoding the Badge (Lv. 58-60) (In Progress)\0
540103	a,Kekropus' Letter: Decoding the Badge (Lv. 58-60) (Complete)\0
540104	a,Kekropus' Letter: Decoding the Badge (Lv. 58-60)\0
540151	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
540401	a,Kekropus' Letter: A Hidden Meaning (Lv. 61-64)\0
540402	a,Kekropus' Letter: A Hidden Meaning (Lv. 61-64) (In Progress)\0
540403	a,Kekropus' Letter: A Hidden Meaning (Lv. 61-64) (Complete)\0
540404	a,Kekropus' Letter: A Hidden Meaning (Lv. 61-64)\0
540451	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
540801	a,Kekropus' Letter: The Swamp of Screams (Lv. 65-69)\0
540802	a,Kekropus' Letter: The Swamp of Screams (Lv. 65-69) (In Progress)\0
540803	a,Kekropus' Letter: The Swamp of Screams (Lv. 65-69) (Complete)\0
540804	a,Kekropus' Letter: The Swamp of Screams (Lv. 65-69)\0
540851	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
541101	a,Kekropus' Letter: The Forest of the Dead (Lv. 65-69)\0
541102	a,Kekropus' Letter: The Forest of the Dead (Lv. 65-69) (In Progress)\0
541103	a,Kekropus' Letter: The Forest of the Dead (Lv. 65-69) (Complete)\0
541104	a,Kekropus' Letter: The Forest of the Dead (Lv. 65-69)\0
541151	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
541401	a,Kekropus' Letter: With Courage (Lv. 70-75)\0
541402	a,Kekropus' Letter: With Courage (Lv. 70-75) (In Progress)\0
541403	a,Kekropus' Letter: With Courage (Lv. 70-75) (Complete)\0
541404	a,Kekropus' Letter: With Courage (Lv. 70-75)\0
541451	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
541501	a,Kekropus' Letter: With Wisdom (Lv. 70-75)\0
541502	a,Kekropus' Letter: With Wisdom (Lv. 70-75) (In Progress)\0
541503	a,Kekropus' Letter: With Wisdom (Lv. 70-75) (Complete)\0
541504	a,Kekropus' Letter: With Wisdom (Lv. 70-75)\0
541551	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
541901	a,Kekropus' Letter: Kampf's Whereabouts (Lv. 76-80)\0
541902	a,Kekropus' Letter: Kampf's Whereabouts (Lv. 76-80) (In Progress)\0
541903	a,Kekropus' Letter: Kampf's Whereabouts (Lv. 76-80) (Complete)\0
541904	a,Kekropus' Letter: Kampf's Whereabouts (Lv. 76-80)\0
541951	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
542401	a,Kekropus' Letter: Belos' Whereabouts (Lv. 76-80)\0
542402	a,Kekropus' Letter: Belos' Whereabouts (Lv. 76-80) (In Progress)\0
542403	a,Kekropus' Letter: Belos' Whereabouts (Lv. 76-80) (Complete)\0
542404	a,Kekropus' Letter: Belos' Whereabouts (Lv. 76-80)\0
542451	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
543001	a,Kekropus' Letter: Tracking the Evil (Lv. 81-84)\0
543002	a,Kekropus' Letter: Tracking the Evil (Lv. 81-84) (In Progress)\0
543003	a,Kekropus' Letter: Tracking the Evil (Lv. 81-84) (Complete)\0
543004	a,Kekropus' Letter: Tracking the Evil (Lv. 81-84)\0
543051	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
543301	a,Kekropus' Letter: Regarding a Seal (Lv. 81-84)\0
543302	a,Kekropus' Letter: Regarding a Seal (Lv. 81-84) (In Progress)\0
543303	a,Kekropus' Letter: Regarding a Seal (Lv. 81-84) (Complete)\0
543304	a,Kekropus' Letter: Regarding a Seal (Lv. 81-84)\0
543351	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
543601	a,Kekropus' Letter: The Seal of Punishment (Lv. 81-84)\0
543602	a,Kekropus' Letter: The Seal of Punishment (Lv. 81-84) (In Progress)\0
543603	a,Kekropus' Letter: The Seal of Punishment (Lv. 81-84) (Complete)\0
543604	a,Kekropus' Letter: The Seal of Punishment (Lv. 81-84)\0
543651	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
543901	a,Kekropus' Letter: The Origins of a Rumor (Lv. 81-84)\0
543902	a,Kekropus' Letter: The Origins of a Rumor (Lv. 81-84) (In Progress)\0
543903	a,Kekropus' Letter: The Origins of a Rumor (Lv. 81-84) (Complete)\0
543904	a,Kekropus' Letter: The Origins of a Rumor (Lv. 81-84)\0
543951	a,Kekropus' Letter has arrived.\\nClick the question-mark icon to read.\0
540901	a,A Suspicious Vagabond in the Swamp (Lv. 65-70)\0
540902	a,A Suspicious Vagabond in the Swamp (Lv. 65-70) (In Progress)\0
540903	a,A Suspicious Vagabond in the Swamp (Lv. 65-70) (Complete)\0
540904	a,A Suspicious Vagabond in the Swamp (Lv. 65-70)\0
541001	a,Embryo in the Swamp of Screams (Lv. 65-70)\0
541002	a,Embryo in the Swamp of Screams (Lv. 65-70) (In Progress)\0
541003	a,Embryo in the Swamp of Screams (Lv. 65-70) (Complete)\0
541004	a,Embryo in the Swamp of Screams (Lv. 65-70)\0
541201	a,A Suspicious Vagabond in the Forest (Lv. 65-70)\0
541202	a,A Suspicious Vagabond in the Forest (Lv. 65-70) (In Progress)\0
541203	a,A Suspicious Vagabond in the Forest (Lv. 65-70) (Complete)\0
541204	a,A Suspicious Vagabond in the Forest (Lv. 65-70)\0
541301	a,Embryo in the Forest of the Dead (Lv. 65-70)\0
541302	a,Embryo in the Forest of the Dead (Lv. 65-70) (In Progress)\0
541303	a,Embryo in the Forest of the Dead (Lv. 65-70) (Complete)\0
541304	a,Embryo in the Forest of the Dead (Lv. 65-70)\0
541601	a,In Search of the Eye of Argos (Lv. 70-75)\0
541602	a,In Search of the Eye of Argos (Lv. 70-75) (In Progress)\0
541603	a,In Search of the Eye of Argos (Lv. 70-75) (Complete)\0
541604	a,In Search of the Eye of Argos (Lv. 70-75)\0
541701	a,Daimon the White-eyed (Lv. 70-75)\0
541702	a,Daimon the White-eyed (Lv. 70-75) (In Progress)\0
541703	a,Daimon the White-eyed (Lv. 70-75) (Complete)\0
541704	a,Daimon the White-eyed (Lv. 70-75)\0
542001	a,The Varka Silenos Supporters (Lv. 76-80)\0
542002	a,The Varka Silenos Supporters (Lv. 76-80) (In Progress)\0
542003	a,The Varka Silenos Supporters (Lv. 76-80) (Complete)\0
542004	a,The Varka Silenos Supporters (Lv. 76-80)\0
542101	a,Assassination of the Varka Silenos Commander (Lv. 76-80)\0
542102	a,Assassination of the Varka Silenos Commander (Lv. 76-80) (In Progress)\0
542103	a,Assassination of the Varka Silenos Commander (Lv. 76-80) (Complete)\0
542104	a,Assassination of the Varka Silenos Commander (Lv. 76-80)\0
542201	a,Assassination of the Varka Silenos Chief (Lv. 76-80)\0
542202	a,Assassination of the Varka Silenos Chief (Lv. 76-80) (In Progress)\0
542203	a,Assassination of the Varka Silenos Chief (Lv. 76-80) (Complete)\0
542204	a,Assassination of the Varka Silenos Chief (Lv. 76-80)\0
542501	a,The Ketra Orc Supporters (Lv. 76-80)\0
542502	a,The Ketra Orc Supporters (Lv. 76-80) (In Progress)\0
542503	a,The Ketra Orc Supporters (Lv. 76-80) (Complete)\0
542504	a,The Ketra Orc Supporters (Lv. 76-80)\0
542601	a,Assassination of the Ketra Orc Commander (Lv. 76-80)\0
542602	a,Assassination of the Ketra Orc Commander (Lv. 76-80) (In Progress)\0
542603	a,Assassination of the Ketra Orc Commander (Lv. 76-80) (Complete)\0
542604	a,Assassination of the Ketra Orc Commander (Lv. 76-80)\0
542701	a,Assassination of the Ketra Orc Chief (Lv. 76-80)\0
542702	a,Assassination of the Ketra Orc Chief (Lv. 76-80) (In Progress)\0
542703	a,Assassination of the Ketra Orc Chief (Lv. 76-80) (Complete)\0
542704	a,Assassination of the Ketra Orc Chief (Lv. 76-80)\0
543401	a,The Seal of Punishment: Sel Mahum Training Grounds (Lv. 81-84)\0
543402	a,The Seal of Punishment: Sel Mahum Training Grounds (Lv. 81-84) (In Progress)\0
543403	a,The Seal of Punishment: Sel Mahum Training Grounds (Lv. 81-84) (Complete)\0
543404	a,The Seal of Punishment: Sel Mahum Training Grounds (Lv. 81-84)\0
543501	a,Chasing Keltron (Lv. 81-84)\0
543502	a,Chasing Keltron (Lv. 81-84) (In Progress)\0
543503	a,Chasing Keltron (Lv. 81-84) (Complete)\0
543504	a,Chasing Keltron (Lv. 81-84)\0
543701	a,The Seal of Punishment: Plains of the Lizardmen (Lv. 81-84)\0
543702	a,The Seal of Punishment: Plains of the Lizardmen (Lv. 81-84) (In Progress)\0
543703	a,The Seal of Punishment: Plains of the Lizardmen (Lv. 81-84) (Complete)\0
543704	a,The Seal of Punishment: Plains of the Lizardmen (Lv. 81-84)\0
543801	a,Chasing Loygen (Lv. 81-84)\0
543802	a,Chasing Loygen (Lv. 81-84) (In Progress)\0
543803	a,Chasing Loygen (Lv. 81-84) (Complete)\0
543804	a,Chasing Loygen (Lv. 81-84)\0
76701	a,Banishing Evil (Lv. 81-84)\0
76702	a,Banishing Evil (Lv. 81-84) (In Progress)\0
76703	a,Banishing Evil (Lv. 81-84) (Complete)\0
76704	a,Banishing Evil (Lv. 81-84)\0
76801	a,Terror of Town (Lv. 81-84)\0
76802	a,Terror of Town (Lv. 81-84) (In Progress)\0
76803	a,Terror of Town (Lv. 81-84) (Complete)\0
76804	a,Terror of Town (Lv. 81-84)\0
76901	a,The Truth Concealed in Beauty (Lv. 81-84)\0
76902	a,The Truth Concealed in Beauty (Lv. 81-84) (In Progress)\0
76903	a,The Truth Concealed in Beauty (Lv. 81-84) (Complete)\0
76904	a,The Truth Concealed in Beauty (Lv. 81-84)\0
1802305	a,You thought I'd be a pushover, didn't you?!\0
76101	a,Assisting the Golden Ram Army (Lv. 65-70)\0
76102	a,Assisting the Golden Ram Army (Lv. 65-70) (In Progress)\0
76103	a,Assisting the Golden Ram Army (Lv. 65-70) (Complete)\0
76104	a,Assisting the Golden Ram Army (Lv. 65-70)\0
76201	a,An Ominous Request (Lv. 65-70)\0
76202	a,An Ominous Request (Lv. 65-70) (In Progress)\0
76203	a,An Ominous Request (Lv. 65-70) (Complete)\0
76204	a,An Ominous Request (Lv. 65-70)\0
76301	a,A Daunting Task (Lv. 70-75)\0
76302	a,A Daunting Task (Lv. 70-75) (In Progress)\0
76303	a,A Daunting Task (Lv. 70-75) (Complete)\0
76304	a,A Daunting Task (Lv. 70-75)\0
76401	a,Weakening the Varka Silenos Forces (Lv. 76-80)\0
76402	a,Weakening the Varka Silenos Forces (Lv. 76-80) (In Progress)\0
76403	a,Weakening the Varka Silenos Forces (Lv. 76-80) (Complete)\0
76404	a,Weakening the Varka Silenos Forces (Lv. 76-80)\0
76501	a,Weakening the Ketra Orc Forces (Lv. 76-80)\0
76502	a,Weakening the Ketra Orc Forces (Lv. 76-80) (In Progress)\0
76503	a,Weakening the Ketra Orc Forces (Lv. 76-80) (Complete)\0
76504	a,Weakening the Ketra Orc Forces (Lv. 76-80)\0
539101	a,A Suspicious Helper (Lv. 40-46)\0
539102	a,A Suspicious Helper (Lv. 40-46) (In Progress)\0
539103	a,A Suspicious Helper (Lv. 40-46) (Complete)\0
539104	a,A Suspicious Helper (Lv. 40-46)\0
539201	a,Failure and its Consequences (Lv. 40-46)\0
539202	a,Failure and its Consequences (Lv. 40-46) (In Progress)\0
539203	a,Failure and its Consequences (Lv. 40-46) (Complete)\0
539204	a,Failure and its Consequences (Lv. 40-46)\0
546001	a,Return of the Alligator Hunter (Lv. 40-46)\0
546002	a,Return of the Alligator Hunter (Lv. 40-46) (In Progress)\0
546003	a,Return of the Alligator Hunter (Lv. 40-46) (Complete)\0
546004	a,Return of the Alligator Hunter (Lv. 40-46)\0
539401	a,Mutual Benefit (Lv. 46-52)\0
539402	a,Mutual Benefit (Lv. 46-52) (In Progress)\0
539403	a,Mutual Benefit (Lv. 46-52) (Complete)\0
539404	a,Mutual Benefit (Lv. 46-52)\0
539501	a,Not a Traitor (Lv. 46-52)\0
539502	a,Not a Traitor (Lv. 46-52) (In Progress)\0
539503	a,Not a Traitor (Lv. 46-52) (Complete)\0
539504	a,Not a Traitor (Lv. 46-52)\0
539511	a,Eliminate the Oel Mahum Monsters\0
540201	a,Nowhere to Turn (Lv. 58-61)\0
540202	a,Nowhere to Turn (Lv. 58-61) (In Progress)\0
540203	a,Nowhere to Turn (Lv. 58-61) (Complete)\0
540204	a,Nowhere to Turn (Lv. 58-61)\0
540211	a,Eliminate Monsters in the Forsaken Plains\0
540301	a,The Guardian Giant (Lv. 58-61)\0
540302	a,The Guardian Giant (Lv. 58-61) (In Progress)\0
540303	a,The Guardian Giant (Lv. 58-61) (Complete)\0
540304	a,The Guardian Giant (Lv. 58-61)\0
540351	u,Who is it…that threatens us…? You, with the power of the gods… why do you covet our powers?\0
540352	u,You…with the power of the gods…cease your masquerading as our masters. Or else…\0
540501	a,Kartia's Seed (Lv. 61-65)\0
540502	a,Kartia's Seed (Lv. 61-65) (In Progress)\0
540503	a,Kartia's Seed (Lv. 61-65) (Complete)\0
540504	a,Kartia's Seed (Lv. 61-65)\0
540601	a,Before Darkness Bears Fruit (Lv. 61-65)\0
540602	a,Before Darkness Bears Fruit (Lv. 61-65) (In Progress)\0
540603	a,Before Darkness Bears Fruit (Lv. 61-65) (Complete)\0
540604	a,Before Darkness Bears Fruit (Lv. 61-65)\0
540651	a,There is only death for intruders!\0
540652	a,You dig your own grave, coming here!\0
540653	a,Die!\0
540654	a,Do not touch that flower!\0
540655	a,Hah! You believe that is enough to stand in the path of darkness?\0
543101	a,The Seal of Punishment: Den of Evil (Lv. 81-84)\0
543102	a,The Seal of Punishment: Den of Evil (Lv. 81-84) (In Progress)\0
543103	a,The Seal of Punishment: Den of Evil (Lv. 81-84) (Complete)\0
543104	a,The Seal of Punishment: Den of Evil (Lv. 81-84)\0
543201	a,Chasing Varangka (Lv. 81-84)\0
543202	a,Chasing Varangka (Lv. 81-84) (In Progress)\0
543203	a,Chasing Varangka (Lv. 81-84) (Complete)\0
543204	a,Chasing Varangka (Lv. 81-84)\0
544001	a,The Seal of Punishment: The Fields (Lv. 81-84)\0
544002	a,The Seal of Punishment: The Fields (Lv. 81-84) (In Progress)\0
544003	a,The Seal of Punishment: The Fields (Lv. 81-84) (Complete)\0
544004	a,The Seal of Punishment: The Fields (Lv. 81-84)\0
544051	a,Eliminating the Mucrokians\0
544101	a,Chasing Meccadan (Lv. 81-84)\0
544102	a,Chasing Meccadan (Lv. 81-84) (In Progress)\0
544103	a,Chasing Meccadan (Lv. 81-84) (Complete)\0
544104	a,Chasing Meccadan (Lv. 81-84)\0
544151	u,Coveting the power of the Seal, huh? Such courage should be rewarded with…death!\0
544152	u,Fools…you have…also…been used…by... Shilen…argh…even if I die, the Seal of Punishment will…arghhh…\0
544711	a,Use Nerva's Temporary Prison Key\0
544511	a,Go to Tuska\0
544512	a,Go to Bruener\0
544401	a,The Origin of Monsters (Lv. 99 and Above)\0
544402	a,The Origin of Monsters (Lv. 99 and Above) (In Progress)\0
544403	a,The Origin of Monsters (Lv. 99 and Above) (Complete)\0
